State,District,Year,Quarter,Count,Amount,Average Transaction
Rajasthan,Bharatpur,2018,Q4,488393,882948397.5809573,1807.8645631304244
Rajasthan,Barmer,2018,Q4,364271,817956987.8671718,2245.462822643504
Rajasthan,Ajmer,2018,Q4,577840,1318562548.8960557,2281.881747362688
Rajasthan,Chittorgarh,2018,Q4,369197,685409408.5664628,1856.4869394021694
Rajasthan,Hanumangarh,2018,Q4,393172,765990043.7121345,1948.2314196131324
Rajasthan,Pratapgarh,2018,Q4,71735,156122144.79013696,2176.373385239241
Rajasthan,Sawai Madhopur,2018,Q4,425091,614546072.1037128,1445.6812120315715
Rajasthan,Jalore,2018,Q4,164183,334580398.82124716,2037.850440187152
Rajasthan,Bikaner,2018,Q4,458094,1010268341.446856,2205.3734417976575
Rajasthan,Sikar,2018,Q4,735428,1558681541.1587114,2119.4209918016604
Rajasthan,Dholpur,2018,Q4,134973,276359357.29695934,2047.5158535185508
Rajasthan,Sirohi,2018,Q4,159190,302564767.9927356,1900.651849944944
Rajasthan,Rajsamand,2018,Q4,169699,376790036.6223984,2220.3432938461533
Rajasthan,Jaisalmer,2018,Q4,139707,366747648.9037976,2625.12006487719
Rajasthan,Bundi,2018,Q4,201117,275015037.17593145,1367.438044401674
Rajasthan,Jhalawar,2018,Q4,272289,486317778.70758694,1786.0353473977536
Rajasthan,Alwar,2018,Q4,1532807,2700489271.370412,1761.7934099794768
Rajasthan,Kota,2018,Q4,831676,1186913794.1810627,1427.1348387846501
Rajasthan,Jhunjhunu,2018,Q4,507034,1109050939.6950903,2187.3305137231237
Rajasthan,Pali,2019,Q1,458129,813017709.3563643,1774.647990754491
Rajasthan,Ganganagar,2019,Q1,820390,1483030347.5346267,1807.7138282214883
Rajasthan,Churu,2019,Q1,573196,891262149.0223866,1554.8994567693887
Rajasthan,Jaipur,2019,Q1,19178441,25043540802.372772,1305.817339499742
Rajasthan,Baran,2019,Q1,401945,386281315.79196894,961.030279744664
Rajasthan,Bhilwara,2019,Q1,1615975,2126329687.9390469,1315.8184303216615
Rajasthan,Banswara,2019,Q1,128168,252141282.62198192,1967.271726343408
Rajasthan,Dungarpur,2019,Q1,97368,181711642.96546692,1866.2357547188699
Rajasthan,Tonk,2019,Q1,918261,911288432.052983,992.4067689393136
Rajasthan,Jodhpur,2019,Q1,1535328,2762592744.334321,1799.3502003052904
Rajasthan,Karauli,2019,Q1,536247,640605077.9209938,1194.6082270315617
Rajasthan,Udaipur,2019,Q1,998792,1584751474.6534314,1586.668169802553
Rajasthan,Dausa,2019,Q1,1370483,1416280224.7419736,1033.416849929531
Rajasthan,Nagaur,2019,Q1,863586,1464335915.8524919,1695.6457328540432
Rajasthan,Bharatpur,2019,Q1,757764,1170616317.6322973,1544.829679995747
Rajasthan,Barmer,2019,Q1,566001,1166351999.6548977,2060.688938102402
Rajasthan,Ajmer,2019,Q1,1030802,1810602285.2408452,1756.498614904555
Rajasthan,Chittorgarh,2019,Q1,695076,929874618.2910461,1337.8027989616187
Rajasthan,Hanumangarh,2019,Q1,656471,1014404082.35279,1545.2382243127115
Rajasthan,Pratapgarh,2019,Q1,109425,193048992.41899642,1764.2128619510754
Rajasthan,Sawai Madhopur,2019,Q1,916728,872514914.8960073,951.7707704968184
Rajasthan,Jalore,2019,Q1,253294,465905604.0970943,1839.386657785397
Rajasthan,Bikaner,2019,Q1,718960,1317130557.2834845,1831.9942100860749
Rajasthan,Sikar,2019,Q1,1310064,2164835681.27155,1652.4655904379863
Rajasthan,Dholpur,2019,Q1,227953,369840318.9427662,1622.4411126099073
Rajasthan,Sirohi,2019,Q1,249948,388223692.8505888,1553.2178407132235
Rajasthan,Rajsamand,2019,Q1,246874,479694936.11877865,1943.0759663584608
Rajasthan,Jaisalmer,2019,Q1,222169,450360216.3689277,2027.1064656587
Rajasthan,Bundi,2019,Q1,433877,395522468.532065,911.6004502014741
Rajasthan,Jhalawar,2019,Q1,540106,671919666.2872081,1244.05147561258
Rajasthan,Alwar,2019,Q1,2791195,3949132714.5560074,1414.8537506537548
Rajasthan,Kota,2019,Q1,1748396,1712973062.0583377,979.7397512110173
Rajasthan,Jhunjhunu,2019,Q1,984628,1661037639.5409722,1686.9697383590271
Rajasthan,Pali,2019,Q2,451361,975341901.7993098,2160.8909538026323
Rajasthan,Ganganagar,2019,Q2,793415,1741658993.3466253,2195.14250845601
Rajasthan,Churu,2019,Q2,513343,1039135501.549032,2024.2518190547685
Rajasthan,Jaipur,2019,Q2,27449382,46056907216.76753,1677.8850327766042
Rajasthan,Baran,2019,Q2,307009,447359506.65462446,1457.1543721995918
Rajasthan,Bhilwara,2019,Q2,1359790,2514774803.6248965,1849.3846870655736
Rajasthan,Banswara,2019,Q2,122914,279052206.162892,2270.304490642986
Rajasthan,Dungarpur,2019,Q2,93534,204965140.98629788,2191.3436930559783
Rajasthan,Tonk,2019,Q2,676081,1042807861.775395,1542.430362301847
Rajasthan,Jodhpur,2019,Q2,1733269,3700049028.622283,2134.7229014205427
Rajasthan,Karauli,2019,Q2,447402,814768981.4268074,1821.1116209288457
Rajasthan,Udaipur,2019,Q2,1007076,1724895638.7887383,1712.7760355611078
Rajasthan,Dausa,2019,Q2,1063146,1644609703.0675397,1546.9274239545084
Rajasthan,Nagaur,2019,Q2,837498,1785033011.762611,2131.3877904933634
Rajasthan,Bharatpur,2019,Q2,658761,1351944366.2119205,2052.2531938167567
Rajasthan,Barmer,2019,Q2,544410,1311283618.3133707,2408.632498141788
Rajasthan,Ajmer,2019,Q2,1078977,2153453855.4028177,1995.8292488188513
Rajasthan,Chittorgarh,2019,Q2,525590,1011806081.5923345,1925.0862489627552
Rajasthan,Hanumangarh,2019,Q2,591940,1204528894.500277,2034.8834248408234
Rajasthan,Pratapgarh,2019,Q2,98325,226255749.44039297,2301.1009350662903
Rajasthan,Sawai Madhopur,2019,Q2,646989,1014792694.044678,1568.4852355212809
Rajasthan,Jalore,2019,Q2,269425,598668374.2386531,2222.0223596127053
Rajasthan,Bikaner,2019,Q2,768368,1577304235.8683362,2052.797924781272
Rajasthan,Sikar,2019,Q2,1198479,2624570998.8268456,2189.918220366686
Rajasthan,Dholpur,2019,Q2,199022,416422999.4052906,2092.346571762371
Rajasthan,Sirohi,2019,Q2,220632,436753439.7548906,1979.5561829421417
Rajasthan,Rajsamand,2019,Q2,232891,506302964.51962256,2173.9911139529763
Rajasthan,Jaisalmer,2019,Q2,208146,486100369.0468752,2335.381746691626
Rajasthan,Bundi,2019,Q2,335788,452819280.4300123,1348.527286353331
Rajasthan,Jhalawar,2019,Q2,423714,783030484.2983265,1848.0165496026245
Rajasthan,Alwar,2019,Q2,2451727,4430719900.485805,1807.183222473711
Rajasthan,Kota,2019,Q2,1571917,2185105967.3376136,1390.0899139952132
Rajasthan,Jhunjhunu,2019,Q2,1128965,2364089402.6112127,2094.0325011060686
Rajasthan,Pali,2019,Q3,585504,1150604796.9701464,1965.152752107836
Rajasthan,Ganganagar,2019,Q3,1042232,2159202441.2050257,2071.7099851137036
Rajasthan,Churu,2019,Q3,622575,1254479088.313787,2014.9846818677058
Rajasthan,Jaipur,2019,Q3,36334520,58402103360.67964,1607.3448434348284
Rajasthan,Baran,2019,Q3,399518,547340423.568023,1370.0019112230812
Rajasthan,Bhilwara,2019,Q3,1993704,3277886476.5106406,1644.1189246300557
Rajasthan,Banswara,2019,Q3,168497,343397159.37088597,2038.001622408031
Rajasthan,Dungarpur,2019,Q3,130348,262254624.29245344,2011.9574085713125
Rajasthan,Tonk,2019,Q3,896341,1336010096.1127925,1490.5154356576263
Rajasthan,Jodhpur,2019,Q3,2465513,4931658536.490534,2000.256553703239
Rajasthan,Karauli,2019,Q3,513134,886733240.3000178,1728.0734472867084
Rajasthan,Udaipur,2019,Q3,1643482,2352763015.7354145,1431.572122928888
Rajasthan,Dausa,2019,Q3,1428706,1976649524.9356747,1383.524339462195
Rajasthan,Nagaur,2019,Q3,1130161,2271859214.894802,2010.2084702045127
Rajasthan,Bharatpur,2019,Q3,821930,1576762869.2379076,1918.3663684716553
Rajasthan,Barmer,2019,Q3,784994,1736070567.8490462,2211.5717672352225
Rajasthan,Ajmer,2019,Q3,1474810,2744812297.8287177,1861.1294321497126
Rajasthan,Chittorgarh,2019,Q3,688463,1235900901.5576906,1795.1595097451725
Rajasthan,Hanumangarh,2019,Q3,746849,1580772523.5489976,2116.589194802427
Rajasthan,Pratapgarh,2019,Q3,128411,259036732.75522277,2017.2472199050142
Rajasthan,Sawai Madhopur,2019,Q3,756052,1133877553.4654796,1499.734877317274
Rajasthan,Jalore,2019,Q3,357987,725486467.6871967,2026.572103699846
Rajasthan,Bikaner,2019,Q3,1101643,2013882163.376147,1828.0714926488408
Rajasthan,Sikar,2019,Q3,1660524,3298948099.2387867,1986.6910079220695
Rajasthan,Dholpur,2019,Q3,238638,501415605.2224871,2101.1557472929167
Rajasthan,Sirohi,2019,Q3,302091,560129696.571252,1854.1753861295172
Rajasthan,Rajsamand,2019,Q3,338225,684220951.5877874,2022.9756865630495
Rajasthan,Jaisalmer,2019,Q3,327346,696726627.8248689,2128.4103909162445
Rajasthan,Bundi,2019,Q3,491826,574474158.2062354,1168.0434914100422
Rajasthan,Jhalawar,2019,Q3,600830,954212986.4241881,1588.1580254384571
Rajasthan,Alwar,2019,Q3,3359867,5501752093.050633,1637.4910355233208
Rajasthan,Kota,2019,Q3,2435542,2706744841.9360213,1111.3521515687355
Rajasthan,Jhunjhunu,2019,Q3,1333354,2830120895.1819515,2122.5577717410015
Rajasthan,Pali,2019,Q4,791971,1660765763.6376238,2097.0032534494617
Rajasthan,Ganganagar,2019,Q4,1391826,2912480705.829465,2092.560927752079
Rajasthan,Churu,2019,Q4,879054,1848837858.8545725,2103.2130663811013
Rajasthan,Jaipur,2019,Q4,44335592,81782144762.48987,1844.61605390292
Rajasthan,Baran,2019,Q4,507856,797895753.9240403,1571.106285884267
Rajasthan,Bhilwara,2019,Q4,2464660,4716195173.981496,1913.5276971190735
Rajasthan,Banswara,2019,Q4,218021,478485642.35219395,2194.676853845244
Rajasthan,Dungarpur,2019,Q4,173444,352774910.84461594,2033.941276980558
Rajasthan,Tonk,2019,Q4,1174542,1922431967.3637924,1636.7502970211303
Rajasthan,Jodhpur,2019,Q4,3216115,6915335471.430581,2150.21399154899
Rajasthan,Karauli,2019,Q4,690501,1271702296.6152585,1841.7095653956453
Rajasthan,Udaipur,2019,Q4,2311396,3313736215.9652596,1433.6514452587353
Rajasthan,Dausa,2019,Q4,1869433,3045918034.1072183,1629.3271992669534
Rajasthan,Nagaur,2019,Q4,1504020,3329099533.1346426,2213.4675956002197
Rajasthan,Bharatpur,2019,Q4,1096048,2133332976.043675,1946.3864502683048
Rajasthan,Barmer,2019,Q4,1053052,2396360291.3363085,2275.6333887940086
Rajasthan,Ajmer,2019,Q4,2025212,4104641128.5320387,2026.7710879315541
Rajasthan,Chittorgarh,2019,Q4,898355,1770090089.9377208,1970.3681617375323
Rajasthan,Hanumangarh,2019,Q4,1000216,2235484544.2508,2235.0017838654853
Rajasthan,Pratapgarh,2019,Q4,170862,368286395.4191975,2155.4611055658806
Rajasthan,Sawai Madhopur,2019,Q4,1095250,1728688028.3162866,1578.3501742216722
Rajasthan,Jalore,2019,Q4,476126,1014601976.2509918,2130.9526811201063
Rajasthan,Bikaner,2019,Q4,1472830,2842170428.2356625,1929.734204379095
Rajasthan,Sikar,2019,Q4,2248784,5037411453.274342,2240.0601628588347
Rajasthan,Dholpur,2019,Q4,313175,678342072.5490799,2166.0160375160212
Rajasthan,Sirohi,2019,Q4,420834,825221649.6069782,1960.9196253320267
Rajasthan,Rajsamand,2019,Q4,464681,1008106865.2200038,2169.4600494102488
Rajasthan,Jaisalmer,2019,Q4,452830,1045053486.753655,2307.8274115090762
Rajasthan,Bundi,2019,Q4,575842,828352858.0284884,1438.5071912581723
Rajasthan,Jhalawar,2019,Q4,742750,1300727270.1881554,1751.2315990416093
Rajasthan,Alwar,2019,Q4,4269770,7746529382.883535,1814.2732238231883
Rajasthan,Kota,2019,Q4,2899819,3813622079.5192366,1315.1241782743118
Rajasthan,Jhunjhunu,2019,Q4,1869375,4227582982.791309,2261.4954103865243
Rajasthan,Pali,2020,Q1,1057322,2090797317.801927,1977.4461496137667
Rajasthan,Ganganagar,2020,Q1,1690638,3342557352.8771024,1977.098203682339
Rajasthan,Churu,2020,Q1,1077936,2221433307.9827123,2060.821150775846
Rajasthan,Jaipur,2020,Q1,52623661,98360847993.80875,1869.1373067679338
Rajasthan,Baran,2020,Q1,608776,927974168.7760811,1524.327780293706
Rajasthan,Bhilwara,2020,Q1,2976581,5578143401.683448,1874.0102828323663
Rajasthan,Banswara,2020,Q1,330880,726916344.222628,2196.918351736666
Rajasthan,Dungarpur,2020,Q1,268602,523389448.8647966,1948.5686959322588
Rajasthan,Tonk,2020,Q1,1486166,2330303454.09085,1567.9967473962195
Rajasthan,Jodhpur,2020,Q1,3807384,7642170733.961326,2007.1972603659956
Rajasthan,Karauli,2020,Q1,872739,1576364869.8771904,1806.2271422237236
Rajasthan,Udaipur,2020,Q1,2735381,3947849172.8481545,1443.2538548919345
Rajasthan,Dausa,2020,Q1,2290731,3676225560.290492,1604.8263896068513
Rajasthan,Nagaur,2020,Q1,1885285,4010256396.9163275,2127.1353651656527
Rajasthan,Bharatpur,2020,Q1,1367810,2575506371.7818213,1882.9416160006297
Rajasthan,Barmer,2020,Q1,1446721,3237769273.332138,2238.005305329872
Rajasthan,Ajmer,2020,Q1,2642400,5228150510.999587,1978.5613499090173
Rajasthan,Chittorgarh,2020,Q1,1182462,2269539791.9651814,1919.3342297386143
Rajasthan,Hanumangarh,2020,Q1,1183791,2435546396.3587465,2057.4124962588385
Rajasthan,Pratapgarh,2020,Q1,221448,454661673.87190163,2053.1306395718257
Rajasthan,Sawai Madhopur,2020,Q1,1331196,2019196353.6303222,1516.8287416956798
Rajasthan,Jalore,2020,Q1,663865,1393546229.1359434,2099.1409836878634
Rajasthan,Bikaner,2020,Q1,1798288,3442445414.497922,1914.2903775690668
Rajasthan,Sikar,2020,Q1,2898431,6198159589.270256,2138.453387115393
Rajasthan,Dholpur,2020,Q1,421077,887503401.4576161,2107.698595405629
Rajasthan,Sirohi,2020,Q1,546429,983010164.2802622,1798.9714387052338
Rajasthan,Rajsamand,2020,Q1,715929,1539560603.1576974,2150.4375477983117
Rajasthan,Jaisalmer,2020,Q1,555603,1161655859.8025932,2090.8019931544522
Rajasthan,Bundi,2020,Q1,712522,1016319030.9169027,1426.3686327115552
Rajasthan,Jhalawar,2020,Q1,894980,1662289227.9253645,1857.3479048977233
Rajasthan,Alwar,2020,Q1,5046369,9090012850.268248,1801.2976954852584
Rajasthan,Kota,2020,Q1,3282916,4272102864.0380745,1301.3134859490997
Rajasthan,Jhunjhunu,2020,Q1,1634493,3486033430.3162336,2132.7918995775653
Rajasthan,Pali,2020,Q2,1372177,2377825476.910169,1732.8853908134076
Rajasthan,Ganganagar,2020,Q2,2016375,3982315547.8458724,1974.9875632488363
Rajasthan,Churu,2020,Q2,1438466,2818320326.495941,1959.254043193194
Rajasthan,Jaipur,2020,Q2,43871862,88270816977.90562,2012.0143744504308
Rajasthan,Baran,2020,Q2,838653,1511655624.1755424,1802.4804349063825
Rajasthan,Bhilwara,2020,Q2,3144077,5583955261.068823,1776.0236982328431
Rajasthan,Banswara,2020,Q2,370056,692994808.8284239,1872.6755108103202
Rajasthan,Dungarpur,2020,Q2,378890,580230650.6932058,1531.3960534540522
Rajasthan,Tonk,2020,Q2,1834820,3108063336.837104,1693.9336484435007
Rajasthan,Jodhpur,2020,Q2,3972317,7649652331.703362,1925.740652546955
Rajasthan,Karauli,2020,Q2,1408933,2391025440.215171,1697.0469427681592
Rajasthan,Udaipur,2020,Q2,2293910,3491313530.816518,1521.992375819678
Rajasthan,Dausa,2020,Q2,2849821,4537835885.88078,1592.3231269194732
Rajasthan,Nagaur,2020,Q2,2506689,4856436699.305585,1937.3909963723402
Rajasthan,Bharatpur,2020,Q2,1861557,3561067370.5168934,1912.9510246083753
Rajasthan,Barmer,2020,Q2,2038065,4156124012.015107,2039.2499807489492
Rajasthan,Ajmer,2020,Q2,2539677,4723275736.995972,1859.7938781175606
Rajasthan,Chittorgarh,2020,Q2,1324205,2449356727.6062737,1849.6809237287835
Rajasthan,Hanumangarh,2020,Q2,1460018,3028804525.6269145,2074.498071686044
Rajasthan,Pratapgarh,2020,Q2,321199,639106489.104912,1989.7524248360426
Rajasthan,Sawai Madhopur,2020,Q2,1736691,2726823528.0944357,1570.1259050081078
Rajasthan,Jalore,2020,Q2,1019723,1882434514.4086819,1846.0253563062536
Rajasthan,Bikaner,2020,Q2,2034733,3703555515.234845,1820.1678132879572
Rajasthan,Sikar,2020,Q2,3448263,6813435569.801193,1975.9036853630923
Rajasthan,Dholpur,2020,Q2,614600,1206739831.8406615,1963.4556326727327
Rajasthan,Sirohi,2020,Q2,696555,1088938588.309726,1563.3203240371915
Rajasthan,Rajsamand,2020,Q2,917992,1695442006.4724169,1846.9028123038293
Rajasthan,Jaisalmer,2020,Q2,747477,1378478711.937582,1844.175422036507
Rajasthan,Bundi,2020,Q2,878144,1460564007.8749743,1663.23975096906
Rajasthan,Jhalawar,2020,Q2,1120590,2559982781.9576573,2284.4954728827292
Rajasthan,Alwar,2020,Q2,5981709,10239649719.690329,1711.8267905861567
Rajasthan,Kota,2020,Q2,2674020,4271159445.4302053,1597.2802916321514
Rajasthan,Jhunjhunu,2020,Q2,2242392,4325892021.664874,1929.1417475913552
Rajasthan,Pali,2020,Q3,1854914,3848648123.8477793,2074.839115909298
Rajasthan,Ganganagar,2020,Q3,2506247,5401051022.84089,2155.0354066621885
Rajasthan,Churu,2020,Q3,1745171,3918241716.0620346,2245.190709713853
Rajasthan,Jaipur,2020,Q3,71797182,138189424031.4575,1924.7193299516614
Rajasthan,Baran,2020,Q3,990694,1781540360.3579323,1798.275108517799
Rajasthan,Bhilwara,2020,Q3,4656173,9414793215.559494,2022.0024504157157
Rajasthan,Banswara,2020,Q3,402498,880276877.6494944,2187.0341657585736
Rajasthan,Dungarpur,2020,Q3,381150,780764641.8344581,2048.44455420296
Rajasthan,Tonk,2020,Q3,2296368,3947608431.004384,1719.0661213726999
Rajasthan,Jodhpur,2020,Q3,6262826,13714122197.99096,2189.765801890546
Rajasthan,Karauli,2020,Q3,1489891,2839657293.741401,1905.9496927905473
Rajasthan,Udaipur,2020,Q3,3836995,6351934008.147478,1655.4449531853645
Rajasthan,Dausa,2020,Q3,3552220,5920927935.593803,1666.8246717809718
Rajasthan,Nagaur,2020,Q3,3048026,6903346685.307568,2264.8582017697904
Rajasthan,Bharatpur,2020,Q3,2064445,4350126191.2675495,2107.164972313406
Rajasthan,Barmer,2020,Q3,2386729,5803287089.799197,2431.4813662544834
Rajasthan,Ajmer,2020,Q3,3910137,8288212743.525795,2119.6732348574474
Rajasthan,Chittorgarh,2020,Q3,1806035,3708385692.683237,2053.329914804108
Rajasthan,Hanumangarh,2020,Q3,1785890,3999623394.8363576,2239.56872754557
Rajasthan,Pratapgarh,2020,Q3,360412,800605053.185355,2221.3607016008204
Rajasthan,Sawai Madhopur,2020,Q3,2157237,3506697099.67498,1625.550229147275
Rajasthan,Jalore,2020,Q3,1154031,2737316593.1965017,2371.9610592752724
Rajasthan,Bikaner,2020,Q3,2716423,5489007985.768954,2020.6749780019366
Rajasthan,Sikar,2020,Q3,4567655,9916206321.877428,2170.9621943595625
Rajasthan,Dholpur,2020,Q3,662790,1506195340.9675245,2272.507643397644
Rajasthan,Sirohi,2020,Q3,931740,1721461838.8895001,1847.5774775039176
Rajasthan,Rajsamand,2020,Q3,1127177,2386997647.890356,2117.677745279008
Rajasthan,Jaisalmer,2020,Q3,916827,1932636842.6397192,2107.962399274584
Rajasthan,Bundi,2020,Q3,1081850,1857526775.1413836,1716.9910571164057
Rajasthan,Jhalawar,2020,Q3,1396419,3037588892.682854,2175.2703828026215
Rajasthan,Alwar,2020,Q3,7995044,14617913028.152313,1828.371804852145
Rajasthan,Kota,2020,Q3,4442791,8027789840.771695,1806.924935422732
Rajasthan,Jhunjhunu,2020,Q3,2804689,6098391248.110207,2174.355605241867
Rajasthan,Pali,2020,Q4,2663178,5830180712.220648,2189.1817641256603
Rajasthan,Ganganagar,2020,Q4,3623577,7936384991.350762,2190.2073534937335
Rajasthan,Churu,2020,Q4,2461810,5879435914.898094,2388.2573857844814
Rajasthan,Jaipur,2020,Q4,82378485,159641718978.41745,1937.905497757302
Rajasthan,Baran,2020,Q4,1380743,2548027239.6824126,1845.4029748348626
Rajasthan,Bhilwara,2020,Q4,6669204,13765886969.32003,2064.097449908569
Rajasthan,Banswara,2020,Q4,627538,1380321074.4437904,2199.581657913609
Rajasthan,Dungarpur,2020,Q4,555914,1180558251.2765656,2123.6346832002173
Rajasthan,Tonk,2020,Q4,3203388,5701339582.338162,1779.7842728817623
Rajasthan,Jodhpur,2020,Q4,8568947,19107841742.13882,2229.893794667982
Rajasthan,Karauli,2020,Q4,1675614,3453137389.217123,2060.8191321015
Rajasthan,Udaipur,2020,Q4,5631994,9376663713.630653,1664.8923478310974
Rajasthan,Dausa,2020,Q4,3972332,7263765843.4996605,1828.5898166365905
Rajasthan,Nagaur,2020,Q4,4447471,10913756198.461227,2453.924083700878
Rajasthan,Bharatpur,2020,Q4,2744055,5971854299.364286,2176.288120815467
Rajasthan,Barmer,2020,Q4,3449878,8672444321.318495,2513.840872436212
Rajasthan,Ajmer,2020,Q4,5843422,12526263260.900742,2143.652000642901
Rajasthan,Chittorgarh,2020,Q4,2615839,5457760762.425953,2086.4283935004996
Rajasthan,Hanumangarh,2020,Q4,2508714,5925971726.351674,2362.155162506238
Rajasthan,Pratapgarh,2020,Q4,492384,1136165440.842043,2307.478392559553
Rajasthan,Sawai Madhopur,2020,Q4,2509016,4393102786.174934,1750.926572877548
Rajasthan,Jalore,2020,Q4,1575662,3942410356.803776,2502.0660248224403
Rajasthan,Bikaner,2020,Q4,4005208,8393453473.061908,2095.6348516885782
Rajasthan,Sikar,2020,Q4,6635869,15551286576.699251,2343.519225093089
Rajasthan,Dholpur,2020,Q4,936119,2216588503.285897,2367.849069707908
Rajasthan,Sirohi,2020,Q4,1355839,2570610442.3804703,1895.955524498462
Rajasthan,Rajsamand,2020,Q4,1614361,3430500719.0498085,2124.9898374959557
Rajasthan,Jaisalmer,2020,Q4,1431699,3080601567.770622,2151.7103579527693
Rajasthan,Bundi,2020,Q4,1553114,2682280736.4786053,1727.0340338691205
Rajasthan,Jhalawar,2020,Q4,1906726,4062512989.452203,2130.622328248633
Rajasthan,Alwar,2020,Q4,10874361,21064630283.17598,1937.0913181175408
Rajasthan,Kota,2020,Q4,6392503,11328763287.37136,1772.1952242136392
Rajasthan,Jhunjhunu,2020,Q4,3978471,9648559702.703949,2425.1929202711162
Rajasthan,Pali,2021,Q1,2984309,6767220860.0308275,2267.600593648589
Rajasthan,Ganganagar,2021,Q1,4118972,8871371302.649477,2153.7828619979637
Rajasthan,Churu,2021,Q1,2731771,6726856130.476598,2462.452427555823
Rajasthan,Jaipur,2021,Q1,125917532,223771205713.2528,1777.1250925824436
Rajasthan,Baran,2021,Q1,1448642,2847364293.4969606,1965.5403429535804
Rajasthan,Bhilwara,2021,Q1,7672484,16416337441.885864,2139.63788544699
Rajasthan,Banswara,2021,Q1,691566,1624792469.818386,2349.439489243812
Rajasthan,Dungarpur,2021,Q1,611490,1372686858.4650006,2244.8230690035825
Rajasthan,Tonk,2021,Q1,3421206,6186398097.858411,1808.2506864124555
Rajasthan,Jodhpur,2021,Q1,11409882,24774598219.407482,2171.328171440115
Rajasthan,Karauli,2021,Q1,1925731,3977897318.1640477,2065.655752627988
Rajasthan,Udaipur,2021,Q1,6826421,10957000441.952847,1605.087122806057
Rajasthan,Dausa,2021,Q1,4999310,8786072971.794996,1757.4571234420343
Rajasthan,Nagaur,2021,Q1,4976059,12761075159.690163,2564.494343754799
Rajasthan,Bharatpur,2021,Q1,3042043,6708987385.966142,2205.421615002201
Rajasthan,Barmer,2021,Q1,4110660,11264935915.741041,2740.420252645814
Rajasthan,Ajmer,2021,Q1,7053995,15317166377.74087,2171.4172433834824
Rajasthan,Chittorgarh,2021,Q1,2948289,6425179621.944645,2179.2909792576797
Rajasthan,Hanumangarh,2021,Q1,2701068,6539912589.393607,2421.232116108742
Rajasthan,Pratapgarh,2021,Q1,538169,1351138009.4197319,2510.6202873441835
Rajasthan,Sawai Madhopur,2021,Q1,3177944,5382039395.28078,1693.5601745281792
Rajasthan,Jalore,2021,Q1,1718704,4884080088.37758,2841.722651705925
Rajasthan,Bikaner,2021,Q1,4734203,10056780359.689623,2124.281607630603
Rajasthan,Sikar,2021,Q1,7581768,17303999484.268673,2282.317196235584
Rajasthan,Dholpur,2021,Q1,999900,2398002048.15006,2398.241872337294
Rajasthan,Sirohi,2021,Q1,1515460,3035265055.3381195,2002.8671527708548
Rajasthan,Rajsamand,2021,Q1,1840526,4042427825.4229765,2196.3437764111873
Rajasthan,Jaisalmer,2021,Q1,1725745,3811332821.176595,2208.514479935677
Rajasthan,Bundi,2021,Q1,1683993,3089653093.519732,1834.718489637268
Rajasthan,Jhalawar,2021,Q1,2097068,4661637193.755166,2222.9308700314755
Rajasthan,Alwar,2021,Q1,12041829,23497000298.13838,1951.2816780688697
Rajasthan,Kota,2021,Q1,9133910,15546647728.086227,1702.080240344631
Rajasthan,Jhunjhunu,2021,Q1,4350270,10335519087.29265,2375.8339338231076
Rajasthan,Pali,2021,Q2,3745421,7957453111.07078,2124.5817522438147
Rajasthan,Ganganagar,2021,Q2,4753914,10746504871.421946,2260.5593772672255
Rajasthan,Churu,2021,Q2,3649018,8499729274.317602,2329.319634575001
Rajasthan,Jaipur,2021,Q2,137247139,248390977964.55786,1809.8080570157304
Rajasthan,Baran,2021,Q2,1657148,3411039142.9471807,2058.379301635811
Rajasthan,Bhilwara,2021,Q2,8735150,17984159143.10391,2058.82659634968
Rajasthan,Banswara,2021,Q2,848559,1987559372.9107454,2342.275991310852
Rajasthan,Dungarpur,2021,Q2,760275,1594168931.4036267,2096.8319771183146
Rajasthan,Tonk,2021,Q2,4093452,7422412798.293737,1813.240462644667
Rajasthan,Jodhpur,2021,Q2,12941666,27913789331.6406,2156.8930407909306
Rajasthan,Karauli,2021,Q2,2869692,5673272614.106146,1976.9622015554792
Rajasthan,Udaipur,2021,Q2,6280736,10800769537.661558,1719.6662202744326
Rajasthan,Dausa,2021,Q2,6410357,10828124760.838032,1689.1609563770055
Rajasthan,Nagaur,2021,Q2,6493229,15639817785.864773,2408.6348696256937
Rajasthan,Bharatpur,2021,Q2,4010426,8730800909.246674,2177.0258095391046
Rajasthan,Barmer,2021,Q2,5379586,13831654569.476788,2571.137364376513
Rajasthan,Ajmer,2021,Q2,7863986,16687418391.08572,2122.005099078981
Rajasthan,Chittorgarh,2021,Q2,3344931,7084417204.510359,2117.956156497805
Rajasthan,Hanumangarh,2021,Q2,3380981,8144091679.287372,2408.795458858648
Rajasthan,Pratapgarh,2021,Q2,671704,1622148152.082861,2414.9746794463945
Rajasthan,Sawai Madhopur,2021,Q2,3904625,6665184242.376053,1706.9972769154663
Rajasthan,Jalore,2021,Q2,2313815,6248659227.432691,2700.5872238846628
Rajasthan,Bikaner,2021,Q2,5602946,11924692955.149094,2128.2898238085986
Rajasthan,Sikar,2021,Q2,8840543,19750164303.674763,2234.0442553896023
Rajasthan,Dholpur,2021,Q2,1328838,3139295693.448407,2362.43672550635
Rajasthan,Sirohi,2021,Q2,1706489,3292314136.2959423,1929.2911564598087
Rajasthan,Rajsamand,2021,Q2,2176976,4463576166.852329,2050.356166927118
