State,District,Year,Quarter,Count,Amount,Average Transaction
Uttar Pradesh,Unnao,2022,Q3,400,637365.0,1593.4125
Uttar Pradesh,Prayagraj,2022,Q3,2178,2899353.0,1331.1997245179064
Uttar Pradesh,Sonbhadra,2022,Q3,550,830751.0,1510.4563636363637
Uttar Pradesh,Ghazipur,2022,Q3,708,1000970.0,1413.7994350282486
Uttar Pradesh,Farrukhabad,2022,Q3,311,483075.0,1553.2958199356913
Uttar Pradesh,Kannauj,2022,Q3,298,402748.0,1351.503355704698
Uttar Pradesh,Azamgarh,2022,Q3,831,1315229.0,1582.7063778580025
Uttar Pradesh,Ayodhya,2022,Q3,560,874943.0,1562.3982142857142
Uttar Pradesh,Deoria,2022,Q3,546,832006.0,1523.820512820513
Uttar Pradesh,Ghaziabad,2022,Q3,6828,8266994.0,1210.7489748096075
Uttar Pradesh,Amethi,2022,Q4,475,727463.0,1531.501052631579
Uttar Pradesh,Siddharthnagar,2022,Q4,368,622267.0,1690.9429347826087
Uttar Pradesh,Auraiya,2022,Q4,319,583199.0,1828.2100313479623
Uttar Pradesh,Sambhal,2022,Q4,220,423759.0,1926.1772727272728
Uttar Pradesh,Kanpur Nagar,2022,Q4,4549,5955630.0,1309.2174104198725
Uttar Pradesh,Aligarh,2022,Q4,1227,1782551.0,1452.7718011409943
Uttar Pradesh,Mahoba,2022,Q4,138,264355.0,1915.6159420289855
Uttar Pradesh,Lucknow,2022,Q4,5733,8510985.0,1484.5604395604396
Uttar Pradesh,Sant Kabeer Nagar,2022,Q4,302,513299.0,1699.6655629139073
Uttar Pradesh,Hathras,2022,Q4,305,456713.0,1497.4196721311475
Uttar Pradesh,Budaun,2022,Q4,335,598228.0,1785.755223880597
Uttar Pradesh,Moradabad,2022,Q4,1227,1905533.0,1553.00162999185
Uttar Pradesh,Kushinagar,2022,Q4,620,918716.0,1481.8
Uttar Pradesh,Baghpat,2022,Q4,601,1060381.0,1764.3610648918468
Uttar Pradesh,Shahjahanpur,2022,Q4,516,792171.0,1535.2151162790697
Uttar Pradesh,Muzaffarnagar,2022,Q4,1102,1978284.0,1795.176043557169
Uttar Pradesh,Ambedkar Nagar,2022,Q4,453,574027.0,1267.167770419426
Uttar Pradesh,Bahraich,2022,Q4,310,549475.0,1772.5
Uttar Pradesh,Jalaun,2022,Q4,379,673761.0,1777.7335092348285
Uttar Pradesh,Rampur,2022,Q4,419,773497.0,1846.054892601432
Uttar Pradesh,Ballia,2022,Q4,673,1139592.0,1693.301634472511
Uttar Pradesh,Shravasti,2022,Q4,72,103003.0,1430.5972222222222
Uttar Pradesh,Kasganj,2022,Q4,229,325439.0,1421.1310043668122
Uttar Pradesh,Varanasi,2022,Q4,1865,2641816.0,1416.5233243967828
Uttar Pradesh,Gautam Buddha Nagar,2022,Q4,9335,12220201.0,1309.0734868773434
Uttar Pradesh,Basti,2022,Q4,579,946241.0,1634.2677029360966
Uttar Pradesh,Shamli,2022,Q4,622,919705.0,1478.6254019292605
Uttar Pradesh,Maharajganj,2022,Q4,483,758845.0,1571.1076604554864
Uttar Pradesh,Etawah,2022,Q4,523,885731.0,1693.5583173996176
Uttar Pradesh,Etah,2022,Q4,275,412016.0,1498.24
Uttar Pradesh,Banda,2022,Q4,257,546695.0,2127.217898832685
Uttar Pradesh,Bijnor,2022,Q4,864,1622228.0,1877.5787037037037
Uttar Pradesh,Hardoi,2022,Q4,508,698319.0,1374.6437007874015
Uttar Pradesh,Balrampur,2022,Q4,239,358264.0,1499.0125523012553
Uttar Pradesh,Amroha,2022,Q4,514,954433.0,1856.8735408560312
Uttar Pradesh,Pilibhit,2022,Q4,258,407011.0,1577.562015503876
Uttar Pradesh,Mainpuri,2022,Q4,400,700590.0,1751.475
Uttar Pradesh,Kanpur Dehat,2022,Q4,356,486804.0,1367.426966292135
Uttar Pradesh,Jaunpur,2022,Q4,866,1395043.0,1610.9041570438799
Uttar Pradesh,Kaushambi,2022,Q4,206,365332.0,1773.4563106796118
Uttar Pradesh,Hapur,2022,Q4,886,1485884.0,1677.0699774266366
Uttar Pradesh,Hamirpur,2022,Q4,198,327102.0,1652.030303030303
Uttar Pradesh,Meerut,2022,Q4,3241,4918862.0,1517.6988583770442
Uttar Pradesh,Mathura,2022,Q4,1184,2015950.0,1702.660472972973
Uttar Pradesh,Chitrakoot,2022,Q4,123,263214.0,2139.951219512195
Uttar Pradesh,Lalitpur,2022,Q4,201,359305.0,1787.5870646766168
Uttar Pradesh,Mau,2022,Q4,481,779044.0,1619.6340956340957
Uttar Pradesh,Mirzapur,2022,Q4,423,690441.0,1632.2482269503546
Uttar Pradesh,Bulandshahr,2022,Q4,1681,2269862.0,1350.3045806067817
Uttar Pradesh,Gonda,2022,Q4,412,623466.0,1513.2669902912621
Uttar Pradesh,Jhansi,2022,Q4,1200,2065661.0,1721.3841666666667
Uttar Pradesh,Chandauli,2022,Q4,396,698038.0,1762.7222222222222
Uttar Pradesh,Bhadohi,2022,Q4,252,402495.0,1597.202380952381
Uttar Pradesh,Pratapgarh,2022,Q4,705,1150123.0,1631.3801418439716
Uttar Pradesh,Saharanpur,2022,Q4,1668,2621466.0,1571.6223021582734
Uttar Pradesh,Bara Banki,2022,Q4,445,748677.0,1682.420224719101
Uttar Pradesh,Bareilly,2022,Q4,1531,2395312.0,1564.5408229915088
Uttar Pradesh,Sitapur,2022,Q4,466,859687.0,1844.8218884120172
Uttar Pradesh,Sultanpur,2022,Q4,472,927495.0,1965.031779661017
Uttar Pradesh,Agra,2022,Q4,2038,3245964.0,1592.720314033366
Uttar Pradesh,Fatehpur,2022,Q4,552,834105.0,1511.0597826086957
Uttar Pradesh,Rae Bareli,2022,Q4,536,916332.0,1709.5746268656717
Uttar Pradesh,Firozabad,2022,Q4,472,795938.0,1686.3093220338983
Uttar Pradesh,Kheri,2022,Q4,435,742268.0,1706.3632183908046
Uttar Pradesh,Gorakhpur,2022,Q4,2131,3290711.0,1544.209760675739
Uttar Pradesh,Unnao,2022,Q4,558,859166.0,1539.7240143369177
Uttar Pradesh,Prayagraj,2022,Q4,2676,4030415.0,1506.1341554559044
Uttar Pradesh,Sonbhadra,2022,Q4,682,1014499.0,1487.5351906158357
Uttar Pradesh,Ghazipur,2022,Q4,837,1446064.0,1727.6750298685783
Uttar Pradesh,Farrukhabad,2022,Q4,315,632769.0,2008.7904761904763
Uttar Pradesh,Kannauj,2022,Q4,275,498745.0,1813.6181818181817
Uttar Pradesh,Azamgarh,2022,Q4,925,1841627.0,1990.948108108108
Uttar Pradesh,Ayodhya,2022,Q4,627,923317.0,1472.5948963317385
Uttar Pradesh,Deoria,2022,Q4,712,1159217.0,1628.1137640449438
Uttar Pradesh,Ghaziabad,2022,Q4,8564,11370990.0,1327.766230733302
Uttar Pradesh,Amethi,2023,Q1,554,828091.0,1494.7490974729242
Uttar Pradesh,Siddharthnagar,2023,Q1,345,651848.0,1889.414492753623
Uttar Pradesh,Auraiya,2023,Q1,257,466126.0,1813.7198443579766
Uttar Pradesh,Sambhal,2023,Q1,262,586168.0,2237.2824427480914
Uttar Pradesh,Kanpur Nagar,2023,Q1,4196,6293656.0,1499.9180171591993
Uttar Pradesh,Aligarh,2023,Q1,1194,2298865.0,1925.3475711892797
Uttar Pradesh,Mahoba,2023,Q1,125,296012.0,2368.096
Uttar Pradesh,Lucknow,2023,Q1,5168,9298453.0,1799.2362616099072
Uttar Pradesh,Sant Kabeer Nagar,2023,Q1,253,543133.0,2146.7707509881425
Uttar Pradesh,Hathras,2023,Q1,274,484892.0,1769.6788321167883
Uttar Pradesh,Budaun,2023,Q1,420,775601.0,1846.6690476190477
Uttar Pradesh,Moradabad,2023,Q1,1660,2709805.0,1632.4126506024097
Uttar Pradesh,Kushinagar,2023,Q1,561,1107931.0,1974.921568627451
Uttar Pradesh,Baghpat,2023,Q1,580,1240050.0,2138.0172413793102
Uttar Pradesh,Shahjahanpur,2023,Q1,581,1021060.0,1757.4182444061962
Uttar Pradesh,Muzaffarnagar,2023,Q1,1250,2404349.0,1923.4792
Uttar Pradesh,Ambedkar Nagar,2023,Q1,276,567339.0,2055.5760869565215
Uttar Pradesh,Bahraich,2023,Q1,294,567727.0,1931.044217687075
Uttar Pradesh,Jalaun,2023,Q1,352,705752.0,2004.9772727272727
Uttar Pradesh,Rampur,2023,Q1,429,884078.0,2060.787878787879
Uttar Pradesh,Ballia,2023,Q1,554,1003708.0,1811.7472924187725
Uttar Pradesh,Shravasti,2023,Q1,70,163155.0,2330.785714285714
Uttar Pradesh,Kasganj,2023,Q1,215,352322.0,1638.706976744186
Uttar Pradesh,Varanasi,2023,Q1,1684,2782251.0,1652.168052256532
Uttar Pradesh,Gautam Buddha Nagar,2023,Q1,8860,13530430.0,1527.1365688487585
Uttar Pradesh,Basti,2023,Q1,415,766914.0,1847.9855421686748
Uttar Pradesh,Shamli,2023,Q1,539,1019765.0,1891.9573283859
Uttar Pradesh,Maharajganj,2023,Q1,401,693404.0,1729.1870324189526
Uttar Pradesh,Etawah,2023,Q1,537,1159688.0,2159.567970204842
Uttar Pradesh,Etah,2023,Q1,245,491026.0,2004.187755102041
Uttar Pradesh,Banda,2023,Q1,208,357745.0,1719.9278846153845
Uttar Pradesh,Bijnor,2023,Q1,870,1855079.0,2132.274712643678
Uttar Pradesh,Hardoi,2023,Q1,388,671307.0,1730.1726804123712
Uttar Pradesh,Balrampur,2023,Q1,199,408736.0,2053.9497487437184
Uttar Pradesh,Amroha,2023,Q1,488,1250320.0,2562.1311475409834
Uttar Pradesh,Pilibhit,2023,Q1,254,542124.0,2134.3464566929133
Uttar Pradesh,Mainpuri,2023,Q1,362,734389.0,2028.6988950276243
Uttar Pradesh,Kanpur Dehat,2023,Q1,346,608191.0,1757.7774566473988
Uttar Pradesh,Jaunpur,2023,Q1,746,1517866.0,2034.6729222520107
Uttar Pradesh,Kaushambi,2023,Q1,166,337556.0,2033.4698795180723
Uttar Pradesh,Hapur,2023,Q1,988,1776844.0,1798.4251012145749
Uttar Pradesh,Hamirpur,2023,Q1,146,343378.0,2351.904109589041
Uttar Pradesh,Meerut,2023,Q1,3754,6164804.0,1642.1960575386254
Uttar Pradesh,Mathura,2023,Q1,1138,2154829.0,1893.5228471001758
Uttar Pradesh,Chitrakoot,2023,Q1,116,267442.0,2305.5344827586205
Uttar Pradesh,Lalitpur,2023,Q1,160,299691.0,1873.06875
Uttar Pradesh,Mau,2023,Q1,469,879873.0,1876.0618336886994
Uttar Pradesh,Mirzapur,2023,Q1,358,715420.0,1998.3798882681565
Uttar Pradesh,Bulandshahr,2023,Q1,1161,2310948.0,1990.4806201550387
Uttar Pradesh,Gonda,2023,Q1,348,710793.0,2042.5086206896551
Uttar Pradesh,Jhansi,2023,Q1,1305,2309741.0,1769.9164750957855
Uttar Pradesh,Chandauli,2023,Q1,274,526553.0,1921.7262773722628
Uttar Pradesh,Bhadohi,2023,Q1,178,354397.0,1990.9943820224719
Uttar Pradesh,Pratapgarh,2023,Q1,610,1269411.0,2081.0016393442625
Uttar Pradesh,Saharanpur,2023,Q1,1313,2752687.0,2096.4866717440973
Uttar Pradesh,Bara Banki,2023,Q1,375,728376.0,1942.336
Uttar Pradesh,Bareilly,2023,Q1,1766,2868326.0,1624.193657984145
Uttar Pradesh,Sitapur,2023,Q1,387,745876.0,1927.328165374677
Uttar Pradesh,Sultanpur,2023,Q1,527,936279.0,1776.6204933586337
Uttar Pradesh,Agra,2023,Q1,2007,3635170.0,1811.245640259093
Uttar Pradesh,Fatehpur,2023,Q1,448,923044.0,2060.3660714285716
Uttar Pradesh,Rae Bareli,2023,Q1,470,906188.0,1928.0595744680852
Uttar Pradesh,Firozabad,2023,Q1,445,922978.0,2074.1078651685393
Uttar Pradesh,Kheri,2023,Q1,432,821731.0,1902.1550925925926
Uttar Pradesh,Gorakhpur,2023,Q1,1946,3091996.0,1588.8982528263105
Uttar Pradesh,Unnao,2023,Q1,505,1036974.0,2053.4138613861387
Uttar Pradesh,Prayagraj,2023,Q1,2140,3967644.0,1854.0392523364485
Uttar Pradesh,Sonbhadra,2023,Q1,616,1135185.0,1842.8327922077922
Uttar Pradesh,Ghazipur,2023,Q1,559,1131970.0,2024.9910554561718
Uttar Pradesh,Farrukhabad,2023,Q1,283,483057.0,1706.9151943462898
Uttar Pradesh,Kannauj,2023,Q1,284,671475.0,2364.3485915492956
Uttar Pradesh,Azamgarh,2023,Q1,847,1617159.0,1909.2786304604485
Uttar Pradesh,Ayodhya,2023,Q1,532,996951.0,1873.968045112782
Uttar Pradesh,Deoria,2023,Q1,696,1199919.0,1724.021551724138
Uttar Pradesh,Ghaziabad,2023,Q1,8919,12476473.0,1398.8645588070412
Uttar Pradesh,Amethi,2023,Q2,401,804648.0,2006.6034912718205
Uttar Pradesh,Siddharthnagar,2023,Q2,430,921448.0,2142.9023255813954
Uttar Pradesh,Auraiya,2023,Q2,277,455868.0,1645.7328519855596
Uttar Pradesh,Sambhal,2023,Q2,282,507537.0,1799.776595744681
Uttar Pradesh,Kanpur Nagar,2023,Q2,3859,5491209.0,1422.9616480953614
Uttar Pradesh,Aligarh,2023,Q2,1091,1844142.0,1690.3226397800183
Uttar Pradesh,Mahoba,2023,Q2,129,251833.0,1952.1937984496124
Uttar Pradesh,Lucknow,2023,Q2,5598,9801277.0,1750.8533404787424
Uttar Pradesh,Sant Kabeer Nagar,2023,Q2,238,436487.0,1833.9789915966387
Uttar Pradesh,Hathras,2023,Q2,300,568532.0,1895.1066666666666
Uttar Pradesh,Budaun,2023,Q2,401,707551.0,1764.4663341645885
Uttar Pradesh,Moradabad,2023,Q2,2749,3943977.0,1434.6951618770463
Uttar Pradesh,Kushinagar,2023,Q2,610,962501.0,1577.8704918032786
Uttar Pradesh,Baghpat,2023,Q2,528,985164.0,1865.840909090909
Uttar Pradesh,Shahjahanpur,2023,Q2,529,982087.0,1856.4971644612476
Uttar Pradesh,Muzaffarnagar,2023,Q2,1118,1927522.0,1724.0805008944544
Uttar Pradesh,Ambedkar Nagar,2023,Q2,270,532512.0,1972.2666666666667
Uttar Pradesh,Bahraich,2023,Q2,303,566106.0,1868.3366336633662
Uttar Pradesh,Jalaun,2023,Q2,386,637700.0,1652.0725388601036
Uttar Pradesh,Rampur,2023,Q2,548,973580.0,1776.6058394160584
Uttar Pradesh,Ballia,2023,Q2,572,1154806.0,2018.8916083916083
Uttar Pradesh,Shravasti,2023,Q2,87,119577.0,1374.448275862069
Uttar Pradesh,Kasganj,2023,Q2,190,413944.0,2178.6526315789474
Uttar Pradesh,Varanasi,2023,Q2,1836,2901911.0,1580.5615468409585
Uttar Pradesh,Gautam Buddha Nagar,2023,Q2,8903,13095093.0,1470.8629675390318
Uttar Pradesh,Basti,2023,Q2,539,928527.0,1722.6846011131724
Uttar Pradesh,Shamli,2023,Q2,489,913029.0,1867.1349693251534
Uttar Pradesh,Maharajganj,2023,Q2,481,923370.0,1919.6881496881497
Uttar Pradesh,Etawah,2023,Q2,577,1059878.0,1836.8769497400347
Uttar Pradesh,Etah,2023,Q2,260,436829.0,1680.1115384615384
Uttar Pradesh,Banda,2023,Q2,184,275539.0,1497.4945652173913
Uttar Pradesh,Bijnor,2023,Q2,997,1936582.0,1942.409227683049
Uttar Pradesh,Hardoi,2023,Q2,441,815280.0,1848.7074829931973
Uttar Pradesh,Balrampur,2023,Q2,200,398795.0,1993.975
Uttar Pradesh,Amroha,2023,Q2,561,1013865.0,1807.2459893048128
Uttar Pradesh,Pilibhit,2023,Q2,262,429818.0,1640.526717557252
Uttar Pradesh,Mainpuri,2023,Q2,387,672415.0,1737.5064599483205
Uttar Pradesh,Kanpur Dehat,2023,Q2,276,415493.0,1505.409420289855
Uttar Pradesh,Jaunpur,2023,Q2,855,1675064.0,1959.1391812865497
Uttar Pradesh,Kaushambi,2023,Q2,192,395193.0,2058.296875
Uttar Pradesh,Hapur,2023,Q2,966,1483801.0,1536.0258799171843
Uttar Pradesh,Hamirpur,2023,Q2,167,291871.0,1747.7305389221558
Uttar Pradesh,Meerut,2023,Q2,3087,4828715.0,1564.2095885973438
Uttar Pradesh,Mathura,2023,Q2,1184,1984031.0,1675.7018581081081
Uttar Pradesh,Chitrakoot,2023,Q2,167,258216.0,1546.2035928143712
Uttar Pradesh,Lalitpur,2023,Q2,247,418059.0,1692.5465587044534
Uttar Pradesh,Mau,2023,Q2,438,739293.0,1687.8835616438357
Uttar Pradesh,Mirzapur,2023,Q2,371,679767.0,1832.256064690027
Uttar Pradesh,Bulandshahr,2023,Q2,1081,1885867.0,1744.5578168362626
Uttar Pradesh,Gonda,2023,Q2,413,758073.0,1835.5278450363196
Uttar Pradesh,Jhansi,2023,Q2,1372,2486169.0,1812.0765306122448
Uttar Pradesh,Chandauli,2023,Q2,300,454148.0,1513.8266666666666
Uttar Pradesh,Bhadohi,2023,Q2,213,383222.0,1799.1643192488264
Uttar Pradesh,Pratapgarh,2023,Q2,655,1242246.0,1896.5587786259541
Uttar Pradesh,Saharanpur,2023,Q2,1506,2856552.0,1896.780876494024
Uttar Pradesh,Bara Banki,2023,Q2,400,709480.0,1773.7
Uttar Pradesh,Bareilly,2023,Q2,1850,3100459.0,1675.9237837837838
Uttar Pradesh,Sitapur,2023,Q2,341,640116.0,1877.1730205278593
Uttar Pradesh,Sultanpur,2023,Q2,488,801390.0,1642.1926229508197
Uttar Pradesh,Agra,2023,Q2,2255,3833794.0,1700.1303769401331
Uttar Pradesh,Fatehpur,2023,Q2,377,630295.0,1671.870026525199
Uttar Pradesh,Rae Bareli,2023,Q2,445,774894.0,1741.3348314606742
Uttar Pradesh,Firozabad,2023,Q2,424,850880.0,2006.7924528301887
Uttar Pradesh,Kheri,2023,Q2,401,777156.0,1938.0448877805486
Uttar Pradesh,Gorakhpur,2023,Q2,2009,3340034.0,1662.5355898456944
Uttar Pradesh,Unnao,2023,Q2,456,808200.0,1772.3684210526317
Uttar Pradesh,Prayagraj,2023,Q2,2383,4088463.0,1715.6789760805707
Uttar Pradesh,Sonbhadra,2023,Q2,538,953146.0,1771.6468401486989
Uttar Pradesh,Ghazipur,2023,Q2,636,1251321.0,1967.4858490566037
Uttar Pradesh,Farrukhabad,2023,Q2,328,695427.0,2120.204268292683
Uttar Pradesh,Kannauj,2023,Q2,296,508034.0,1716.331081081081
Uttar Pradesh,Azamgarh,2023,Q2,855,1553419.0,1816.86432748538
Uttar Pradesh,Ayodhya,2023,Q2,623,1023742.0,1643.2455858747994
Uttar Pradesh,Deoria,2023,Q2,574,1070325.0,1864.6777003484322
Uttar Pradesh,Ghaziabad,2023,Q2,8012,11085163.0,1383.570019970045
Uttar Pradesh,Amethi,2023,Q3,308,567642.0,1842.9935064935064
Uttar Pradesh,Siddharthnagar,2023,Q3,352,533375.0,1515.2698863636363
Uttar Pradesh,Auraiya,2023,Q3,294,513264.0,1745.795918367347
Uttar Pradesh,Sambhal,2023,Q3,323,566414.0,1753.6037151702787
Uttar Pradesh,Kanpur Nagar,2023,Q3,4630,6508882.0,1405.8060475161988
Uttar Pradesh,Aligarh,2023,Q3,1220,1937857.0,1588.4073770491802
Uttar Pradesh,Mahoba,2023,Q3,128,189542.0,1480.796875
Uttar Pradesh,Lucknow,2023,Q3,6190,9701936.0,1567.356381260097
Uttar Pradesh,Sant Kabeer Nagar,2023,Q3,246,437231.0,1777.361788617886
Uttar Pradesh,Hathras,2023,Q3,285,445805.0,1564.2280701754387
Uttar Pradesh,Budaun,2023,Q3,311,550666.0,1770.6302250803858
Uttar Pradesh,Moradabad,2023,Q3,2019,2881894.0,1427.3868251609708
Uttar Pradesh,Kushinagar,2023,Q3,651,1049927.0,1612.7910906298002
Uttar Pradesh,Baghpat,2023,Q3,610,1024883.0,1680.1360655737706
Uttar Pradesh,Shahjahanpur,2023,Q3,584,987489.0,1690.9058219178082
Uttar Pradesh,Muzaffarnagar,2023,Q3,1282,2112975.0,1648.1864274570983
Uttar Pradesh,Ambedkar Nagar,2023,Q3,283,462776.0,1635.2508833922261
Uttar Pradesh,Bahraich,2023,Q3,340,657984.0,1935.2470588235294
Uttar Pradesh,Jalaun,2023,Q3,355,610231.0,1718.9605633802817
Uttar Pradesh,Rampur,2023,Q3,547,806213.0,1473.8811700182816
Uttar Pradesh,Ballia,2023,Q3,596,1200520.0,2014.2953020134228
Uttar Pradesh,Shravasti,2023,Q3,80,145550.0,1819.375
Uttar Pradesh,Kasganj,2023,Q3,209,285360.0,1365.358851674641
Uttar Pradesh,Varanasi,2023,Q3,1948,2952032.0,1515.416837782341
Uttar Pradesh,Gautam Buddha Nagar,2023,Q3,10225,13643003.0,1334.27902200489
Uttar Pradesh,Basti,2023,Q3,505,840676.0,1664.7049504950496
Uttar Pradesh,Shamli,2023,Q3,647,1060567.0,1639.2071097372489
Uttar Pradesh,Maharajganj,2023,Q3,476,862734.0,1812.4663865546217
Uttar Pradesh,Etawah,2023,Q3,559,936843.0,1675.9266547406082
Uttar Pradesh,Etah,2023,Q3,263,439344.0,1670.509505703422
Uttar Pradesh,Banda,2023,Q3,214,362051.0,1691.8271028037384
Uttar Pradesh,Bijnor,2023,Q3,857,1634021.0,1906.6756126021003
Uttar Pradesh,Hardoi,2023,Q3,458,741047.0,1618.0065502183406
Uttar Pradesh,Balrampur,2023,Q3,196,290363.0,1481.4438775510205
Uttar Pradesh,Amroha,2023,Q3,615,1287660.0,2093.756097560976
Uttar Pradesh,Pilibhit,2023,Q3,292,428530.0,1467.5684931506848
Uttar Pradesh,Mainpuri,2023,Q3,402,632989.0,1574.5995024875622
Uttar Pradesh,Kanpur Dehat,2023,Q3,328,582165.0,1774.8932926829268
Uttar Pradesh,Jaunpur,2023,Q3,815,1391345.0,1707.1717791411043
Uttar Pradesh,Kaushambi,2023,Q3,172,283808.0,1650.046511627907
Uttar Pradesh,Hapur,2023,Q3,943,1470542.0,1559.4294803817604
Uttar Pradesh,Hamirpur,2023,Q3,168,342352.0,2037.8095238095239
Uttar Pradesh,Meerut,2023,Q3,3680,5465789.0,1485.26875
Uttar Pradesh,Mathura,2023,Q3,1192,1844859.0,1547.7005033557048
Uttar Pradesh,Chitrakoot,2023,Q3,162,245487.0,1515.351851851852
Uttar Pradesh,Lalitpur,2023,Q3,180,293084.0,1628.2444444444445
Uttar Pradesh,Mau,2023,Q3,438,805926.0,1840.013698630137
Uttar Pradesh,Mirzapur,2023,Q3,358,613087.0,1712.5335195530727
Uttar Pradesh,Bulandshahr,2023,Q3,1144,1916365.0,1675.1442307692307
Uttar Pradesh,Gonda,2023,Q3,365,562457.0,1540.978082191781
Uttar Pradesh,Jhansi,2023,Q3,1311,2196270.0,1675.2631578947369
Uttar Pradesh,Chandauli,2023,Q3,358,482425.0,1347.5558659217877
Uttar Pradesh,Bhadohi,2023,Q3,184,382899.0,2080.9728260869565
Uttar Pradesh,Pratapgarh,2023,Q3,531,957067.0,1802.3860640301318
Uttar Pradesh,Saharanpur,2023,Q3,1547,2670658.0,1726.3464770523594
Uttar Pradesh,Bara Banki,2023,Q3,443,649295.0,1465.6772009029346
Uttar Pradesh,Bareilly,2023,Q3,1832,2811795.0,1534.8225982532751
Uttar Pradesh,Sitapur,2023,Q3,398,701230.0,1761.8844221105528
Uttar Pradesh,Sultanpur,2023,Q3,480,778486.0,1621.8458333333333
Uttar Pradesh,Agra,2023,Q3,2209,3489628.0,1579.7320054323222
Uttar Pradesh,Fatehpur,2023,Q3,413,671698.0,1626.3874092009685
Uttar Pradesh,Rae Bareli,2023,Q3,537,817020.0,1521.4525139664804
Uttar Pradesh,Firozabad,2023,Q3,446,729911.0,1636.5717488789237
Uttar Pradesh,Kheri,2023,Q3,404,681899.0,1687.868811881188
Uttar Pradesh,Gorakhpur,2023,Q3,2403,3612643.0,1503.3886808156471
Uttar Pradesh,Unnao,2023,Q3,480,818719.0,1705.6645833333334
Uttar Pradesh,Prayagraj,2023,Q3,2364,3815831.0,1614.1417089678512
Uttar Pradesh,Sonbhadra,2023,Q3,632,1033866.0,1635.863924050633
Uttar Pradesh,Ghazipur,2023,Q3,727,1183677.0,1628.1664374140303
Uttar Pradesh,Farrukhabad,2023,Q3,376,714996.0,1901.5851063829787
Uttar Pradesh,Kannauj,2023,Q3,299,548927.0,1835.876254180602
Uttar Pradesh,Azamgarh,2023,Q3,907,1661669.0,1832.0496141124586
Uttar Pradesh,Ayodhya,2023,Q3,645,1209884.0,1875.7891472868216
Uttar Pradesh,Deoria,2023,Q3,655,1085685.0,1657.5343511450383
Uttar Pradesh,Ghaziabad,2023,Q3,8914,11669450.0,1309.114875476778
Uttar Pradesh,Amethi,2023,Q4,462,895055.0,1937.3484848484848
Uttar Pradesh,Siddharthnagar,2023,Q4,474,895077.0,1888.3481012658228
Uttar Pradesh,Auraiya,2023,Q4,370,764269.0,2065.591891891892
Uttar Pradesh,Sambhal,2023,Q4,359,669510.0,1864.9303621169915
Uttar Pradesh,Kanpur Nagar,2023,Q4,5160,8080958.0,1566.0771317829458
Uttar Pradesh,Aligarh,2023,Q4,1471,2760460.0,1876.5873555404487
Uttar Pradesh,Mahoba,2023,Q4,176,347842.0,1976.375
Uttar Pradesh,Lucknow,2023,Q4,6505,12260960.0,1884.8516525749424
Uttar Pradesh,Sant Kabeer Nagar,2023,Q4,324,673768.0,2079.5308641975307
Uttar Pradesh,Hathras,2023,Q4,367,703785.0,1917.6702997275204
Uttar Pradesh,Budaun,2023,Q4,465,925574.0,1990.4817204301075
Uttar Pradesh,Moradabad,2023,Q4,2073,3569874.0,1722.081041968162
Uttar Pradesh,Kushinagar,2023,Q4,779,1320260.0,1694.813863928113
Uttar Pradesh,Baghpat,2023,Q4,792,1644359.0,2076.2108585858587
Uttar Pradesh,Shahjahanpur,2023,Q4,700,1395653.0,1993.79
Uttar Pradesh,Muzaffarnagar,2023,Q4,1447,2547590.0,1760.6012439530061
Uttar Pradesh,Ambedkar Nagar,2023,Q4,365,738556.0,2023.441095890411
Uttar Pradesh,Bahraich,2023,Q4,364,833420.0,2289.6153846153848
Uttar Pradesh,Jalaun,2023,Q4,479,1040768.0,2172.793319415449
Uttar Pradesh,Rampur,2023,Q4,578,1244490.0,2153.0968858131487
Uttar Pradesh,Ballia,2023,Q4,810,1664073.0,2054.411111111111
Uttar Pradesh,Shravasti,2023,Q4,89,118285.0,1329.0449438202247
Uttar Pradesh,Kasganj,2023,Q4,300,591504.0,1971.68
Uttar Pradesh,Varanasi,2023,Q4,2220,3754886.0,1691.39009009009
Uttar Pradesh,Gautam Buddha Nagar,2023,Q4,10878,17960233.0,1651.060213274499
Uttar Pradesh,Basti,2023,Q4,644,1113853.0,1729.5854037267081
Uttar Pradesh,Shamli,2023,Q4,647,1163375.0,1798.1066460587326
Uttar Pradesh,Maharajganj,2023,Q4,555,946839.0,1706.0162162162162
Uttar Pradesh,Etawah,2023,Q4,749,1365215.0,1822.716955941255
Uttar Pradesh,Etah,2023,Q4,388,727848.0,1875.8969072164948
Uttar Pradesh,Banda,2023,Q4,274,526241.0,1920.587591240876
Uttar Pradesh,Bijnor,2023,Q4,1114,2290525.0,2056.1265709156196
Uttar Pradesh,Hardoi,2023,Q4,606,1074270.0,1772.7227722772277
Uttar Pradesh,Balrampur,2023,Q4,249,415447.0,1668.4618473895582
Uttar Pradesh,Amroha,2023,Q4,717,1492713.0,2081.8870292887027
Uttar Pradesh,Pilibhit,2023,Q4,407,742532.0,1824.4029484029484
Uttar Pradesh,Mainpuri,2023,Q4,544,1018557.0,1872.3474264705883
Uttar Pradesh,Kanpur Dehat,2023,Q4,392,670461.0,1710.359693877551
Uttar Pradesh,Jaunpur,2023,Q4,1013,1940676.0,1915.770977295163
Uttar Pradesh,Kaushambi,2023,Q4,254,457255.0,1800.216535433071
