Year,Quarter,State,District,Count,Amount,Average Transaction
2023,Q1,Rajasthan,Jhunjhunu District,1258,2545389.0,2023.3616852146265
2023,Q1,Rajasthan,Udaipur District,1236,2381337.0,1926.6480582524273
2023,Q1,Rajasthan,Ajmer District,1145,2363147.0,2063.88384279476
2023,Q1,Rajasthan,Hanumangarh District,905,2288348.0,2528.5613259668507
2023,Q2,Rajasthan,Jaipur District,11344,16436901.0,1448.951075458392
2023,Q2,Rajasthan,Alwar District,2566,3803390.0,1482.2252533125486
2023,Q2,Rajasthan,Jodhpur District,2104,3840402.0,1825.286121673004
2023,Q2,Rajasthan,Sikar District,1665,2894145.0,1738.2252252252251
2023,Q2,Rajasthan,Kota District,1583,2355864.0,1488.227416298168
2023,Q2,Rajasthan,Udaipur District,1395,2244456.0,1608.9290322580646
2023,Q2,Rajasthan,Jhunjhunu District,1364,2586470.0,1896.2390029325513
2023,Q2,Rajasthan,Ganganagar District,1338,2918807.0,2181.470104633782
2023,Q2,Rajasthan,Ajmer District,1135,1987074.0,1750.7259911894273
2023,Q2,Rajasthan,Bikaner District,1056,1718469.0,1627.3380681818182
2023,Q3,Rajasthan,Jaipur District,12126,17396150.0,1434.6157017977898
2023,Q3,Rajasthan,Alwar District,2985,4117855.0,1379.5159128978225
2023,Q3,Rajasthan,Jodhpur District,2226,3899276.0,1751.696316262354
2023,Q3,Rajasthan,Kota District,1815,2640773.0,1454.9713498622589
2023,Q3,Rajasthan,Sikar District,1700,3072011.0,1807.065294117647
2023,Q3,Rajasthan,Jhunjhunu District,1560,2794205.0,1791.1570512820513
2023,Q3,Rajasthan,Udaipur District,1530,2516943.0,1645.0607843137254
2023,Q3,Rajasthan,Ganganagar District,1375,2796149.0,2033.562909090909
2023,Q3,Rajasthan,Ajmer District,1264,2227826.0,1762.5205696202531
2023,Q3,Rajasthan,Bhilwara District,1120,1640986.0,1465.1660714285715
2023,Q4,Rajasthan,Jaipur District,14759,25167653.0,1705.2410732434446
2023,Q4,Rajasthan,Alwar District,3719,6055979.0,1628.3890830868513
2023,Q4,Rajasthan,Jodhpur District,2664,5759170.0,2161.8506006006005
2023,Q4,Rajasthan,Kota District,2256,3768494.0,1670.4317375886526
2023,Q4,Rajasthan,Sikar District,2239,5113462.0,2283.8150960250114
2023,Q4,Rajasthan,Jhunjhunu District,2045,4010722.0,1961.2332518337407
2023,Q4,Rajasthan,Udaipur District,2003,3871070.0,1932.6360459311034
2023,Q4,Rajasthan,Ajmer District,1592,3250093.0,2041.515703517588
2023,Q4,Rajasthan,Ganganagar District,1568,3815148.0,2433.1301020408164
2023,Q4,Rajasthan,Bhilwara District,1273,2336387.0,1835.3393558523173
2020,Q2,Sikkim,East District,16,3449.0,215.5625
2020,Q2,Sikkim,South District,4,1058.0,264.5
2020,Q2,Sikkim,North District,1,282.0,282.0
2020,Q3,Sikkim,East District,66,20284.0,307.3333333333333
2020,Q3,Sikkim,South District,20,5534.0,276.7
2020,Q3,Sikkim,West District,5,1319.0,263.8
2020,Q3,Sikkim,North District,3,863.0,287.6666666666667
2020,Q4,Sikkim,East District,41,26778.0,653.1219512195122
2020,Q4,Sikkim,South District,11,26418.0,2401.6363636363635
2020,Q4,Sikkim,North District,8,9933.0,1241.625
2020,Q4,Sikkim,West District,7,7085.0,1012.1428571428571
2021,Q1,Sikkim,East District,72,64393.0,894.3472222222222
2021,Q1,Sikkim,West District,22,20672.0,939.6363636363636
2021,Q1,Sikkim,South District,20,15924.0,796.2
2021,Q1,Sikkim,North District,8,10788.0,1348.5
2021,Q2,Sikkim,East District,55,77437.0,1407.9454545454546
2021,Q2,Sikkim,South District,23,30261.0,1315.695652173913
2021,Q2,Sikkim,North District,8,9539.0,1192.375
2021,Q2,Sikkim,West District,7,4827.0,689.5714285714286
2021,Q3,Sikkim,East District,67,86194.0,1286.4776119402984
2021,Q3,Sikkim,South District,21,29274.0,1394.0
2021,Q3,Sikkim,West District,9,7336.0,815.1111111111111
2021,Q3,Sikkim,North District,9,17748.0,1972.0
2021,Q4,Sikkim,East District,109,291074.0,2670.4036697247707
2021,Q4,Sikkim,South District,41,85646.0,2088.9268292682927
2021,Q4,Sikkim,West District,29,84762.0,2922.8275862068967
2021,Q4,Sikkim,North District,16,42050.0,2628.125
2022,Q1,Sikkim,East District,157,463841.0,2954.4012738853503
2022,Q1,Sikkim,West District,37,91888.0,2483.4594594594596
2022,Q1,Sikkim,South District,35,101663.0,2904.657142857143
2022,Q1,Sikkim,North District,10,28595.0,2859.5
2022,Q2,Sikkim,East District,99,233452.0,2358.10101010101
2022,Q2,Sikkim,West District,35,84909.0,2425.9714285714285
2022,Q2,Sikkim,South District,14,27179.0,1941.357142857143
2022,Q2,Sikkim,North District,12,38169.0,3180.75
2022,Q3,Sikkim,East District,165,310190.0,1879.939393939394
2022,Q3,Sikkim,South District,34,65600.0,1929.4117647058824
2022,Q3,Sikkim,West District,30,71337.0,2377.9
2022,Q3,Sikkim,North District,14,27813.0,1986.642857142857
2022,Q4,Sikkim,East District,192,377889.0,1968.171875
2022,Q4,Sikkim,South District,45,74025.0,1645.0
2022,Q4,Sikkim,West District,43,147415.0,3428.2558139534885
2022,Q4,Sikkim,North District,26,67885.0,2610.9615384615386
2023,Q1,Sikkim,East District,158,380139.0,2405.9430379746836
2023,Q1,Sikkim,South District,51,99856.0,1957.9607843137255
2023,Q1,Sikkim,West District,26,120446.0,4632.538461538462
2023,Q1,Sikkim,North District,25,88164.0,3526.56
2023,Q2,Sikkim,East District,169,366045.0,2165.94674556213
2023,Q2,Sikkim,South District,45,107115.0,2380.3333333333335
2023,Q2,Sikkim,West District,40,98329.0,2458.225
2023,Q2,Sikkim,North District,16,56702.0,3543.875
2023,Q3,Sikkim,East District,155,436190.0,2814.1290322580644
2023,Q3,Sikkim,South District,49,95595.0,1950.9183673469388
2023,Q3,Sikkim,North District,27,121573.0,4502.7037037037035
2023,Q3,Sikkim,West District,20,44893.0,2244.65
2023,Q4,Sikkim,East District,184,485048.0,2636.1304347826085
2023,Q4,Sikkim,South District,67,117210.0,1749.402985074627
2023,Q4,Sikkim,West District,39,125255.0,3211.6666666666665
2023,Q4,Sikkim,North District,34,66232.0,1948.0
2020,Q2,Tamil Nadu,Chennai District,1251,220843.0,176.533173461231
2020,Q2,Tamil Nadu,Chengalpattu District,922,167660.0,181.84381778741866
2020,Q2,Tamil Nadu,Thiruvallur District,723,141152.0,195.23098201936375
2020,Q2,Tamil Nadu,Kancheepuram District,426,81310.0,190.86854460093898
2020,Q2,Tamil Nadu,Coimbatore District,404,84687.0,209.62128712871288
2020,Q2,Tamil Nadu,Tiruppur District,183,39160.0,213.98907103825135
2020,Q2,Tamil Nadu,Vellore District,143,27782.0,194.27972027972027
2020,Q2,Tamil Nadu,Madurai District,128,27235.0,212.7734375
2020,Q2,Tamil Nadu,Krishnagiri District,127,27365.0,215.4724409448819
2020,Q2,Tamil Nadu,Tiruchirappalli District,118,23932.0,202.8135593220339
2020,Q3,Tamil Nadu,Chennai District,1054,285279.0,270.6631878557875
2020,Q3,Tamil Nadu,Coimbatore District,932,282409.0,303.0139484978541
2020,Q3,Tamil Nadu,Thiruvallur District,823,245818.0,298.685297691373
2020,Q3,Tamil Nadu,Chengalpattu District,683,205559.0,300.9648609077599
2020,Q3,Tamil Nadu,Kancheepuram District,517,137966.0,266.8588007736944
2020,Q3,Tamil Nadu,Tiruppur District,474,116510.0,245.8016877637131
2020,Q3,Tamil Nadu,Krishnagiri District,305,82355.0,270.0163934426229
2020,Q3,Tamil Nadu,Madurai District,280,71534.0,255.47857142857143
2020,Q3,Tamil Nadu,Salem District,276,76062.0,275.5869565217391
2020,Q3,Tamil Nadu,Tiruchirappalli District,242,63698.0,263.21487603305786
2020,Q4,Tamil Nadu,Chennai District,1615,1430154.0,885.5442724458204
2020,Q4,Tamil Nadu,Thiruvallur District,1001,937498.0,936.5614385614385
2020,Q4,Tamil Nadu,Coimbatore District,989,761940.0,770.4145601617796
2020,Q4,Tamil Nadu,Chengalpattu District,937,911872.0,973.1824973319103
2020,Q4,Tamil Nadu,Kancheepuram District,696,631757.0,907.6968390804598
2020,Q4,Tamil Nadu,Tiruppur District,542,423333.0,781.0571955719557
2020,Q4,Tamil Nadu,Krishnagiri District,468,393985.0,841.8482905982906
2020,Q4,Tamil Nadu,Madurai District,359,345586.0,962.6350974930363
2020,Q4,Tamil Nadu,Salem District,341,236999.0,695.0117302052786
2020,Q4,Tamil Nadu,Tiruchirappalli District,269,225395.0,837.8996282527881
2021,Q1,Tamil Nadu,Chennai District,2570,2012553.0,783.0945525291829
2021,Q1,Tamil Nadu,Thiruvallur District,1592,1272511.0,799.3159547738693
2021,Q1,Tamil Nadu,Chengalpattu District,1311,1231310.0,939.2143401983219
2021,Q1,Tamil Nadu,Coimbatore District,1256,882626.0,702.7277070063694
2021,Q1,Tamil Nadu,Kancheepuram District,934,721686.0,772.6830835117773
2021,Q1,Tamil Nadu,Tiruppur District,710,476739.0,671.4633802816901
2021,Q1,Tamil Nadu,Krishnagiri District,556,461927.0,830.8039568345324
2021,Q1,Tamil Nadu,Madurai District,502,410270.0,817.2709163346614
2021,Q1,Tamil Nadu,Salem District,479,373355.0,779.4467640918581
2021,Q1,Tamil Nadu,Erode District,368,274543.0,746.0407608695652
2021,Q2,Tamil Nadu,Chennai District,2673,2195652.0,821.4186307519641
2021,Q2,Tamil Nadu,Thiruvallur District,2066,1899615.0,919.4651500484027
2021,Q2,Tamil Nadu,Coimbatore District,1592,1477281.0,927.9403266331658
2021,Q2,Tamil Nadu,Chengalpattu District,1477,1417438.0,959.673662830061
2021,Q2,Tamil Nadu,Kancheepuram District,1140,1118225.0,980.8991228070175
2021,Q2,Tamil Nadu,Tiruppur District,861,699383.0,812.2915214866434
2021,Q2,Tamil Nadu,Madurai District,793,701143.0,884.1651954602775
2021,Q2,Tamil Nadu,Krishnagiri District,606,582625.0,961.427392739274
2021,Q2,Tamil Nadu,Salem District,590,519803.0,881.022033898305
2021,Q2,Tamil Nadu,Erode District,455,425242.0,934.5978021978023
2021,Q3,Tamil Nadu,Chennai District,4367,3861435.0,884.2305930844974
2021,Q3,Tamil Nadu,Thiruvallur District,2885,2839315.0,984.1646447140381
2021,Q3,Tamil Nadu,Coimbatore District,2007,1991798.0,992.4255107125063
2021,Q3,Tamil Nadu,Chengalpattu District,1893,2088255.0,1103.1458003169573
2021,Q3,Tamil Nadu,Kancheepuram District,1442,1367259.0,948.1685159500694
2021,Q3,Tamil Nadu,Tiruppur District,1193,1061146.0,889.476948868399
2021,Q3,Tamil Nadu,Madurai District,881,881288.0,1000.3269012485812
2021,Q3,Tamil Nadu,Krishnagiri District,840,869170.0,1034.7261904761904
2021,Q3,Tamil Nadu,Salem District,805,1004135.0,1247.3726708074535
2021,Q3,Tamil Nadu,Erode District,625,682937.0,1092.6992
2021,Q4,Tamil Nadu,Chennai District,5769,6143037.0,1064.835673426937
2021,Q4,Tamil Nadu,Thiruvallur District,3895,4604901.0,1182.2595635430039
2021,Q4,Tamil Nadu,Coimbatore District,2943,4272322.0,1451.6894325518178
2021,Q4,Tamil Nadu,Chengalpattu District,2877,3652362.0,1269.5036496350365
2021,Q4,Tamil Nadu,Tiruppur District,2096,2467072.0,1177.0381679389313
2021,Q4,Tamil Nadu,Kancheepuram District,2055,2467606.0,1200.7815085158152
2021,Q4,Tamil Nadu,Madurai District,1507,1719722.0,1141.1559389515594
2021,Q4,Tamil Nadu,Krishnagiri District,1323,1653893.0,1250.1080876795163
2021,Q4,Tamil Nadu,Salem District,959,1307980.0,1363.8998957247131
2021,Q4,Tamil Nadu,Tiruchirappalli District,792,1056977.0,1334.5669191919192
2022,Q1,Tamil Nadu,Chennai District,9138,9949256.0,1088.7782884657474
2022,Q1,Tamil Nadu,Thiruvallur District,5793,7146597.0,1233.6607975142413
2022,Q1,Tamil Nadu,Coimbatore District,4682,6798923.0,1452.1407518154635
2022,Q1,Tamil Nadu,Chengalpattu District,4588,5867983.0,1278.9849607672188
2022,Q1,Tamil Nadu,Kancheepuram District,3182,3910459.0,1228.931175361408
2022,Q1,Tamil Nadu,Tiruppur District,2393,3287882.0,1373.9582114500627
2022,Q1,Tamil Nadu,Madurai District,1996,2487362.0,1246.1733466933867
2022,Q1,Tamil Nadu,Krishnagiri District,1582,2435788.0,1539.6890012642225
2022,Q1,Tamil Nadu,Salem District,1415,2147587.0,1517.729328621908
2022,Q1,Tamil Nadu,Erode District,1139,1890815.0,1660.0658472344162
2022,Q2,Tamil Nadu,Chennai District,8966,9428379.0,1051.5702654472452
2022,Q2,Tamil Nadu,Thiruvallur District,5732,6846087.0,1194.362700628053
2022,Q2,Tamil Nadu,Chengalpattu District,5135,6248146.0,1216.776241480039
2022,Q2,Tamil Nadu,Coimbatore District,4859,6626440.0,1363.7456266721547
2022,Q2,Tamil Nadu,Kancheepuram District,3162,3846819.0,1216.57779886148
2022,Q2,Tamil Nadu,Tiruppur District,2124,2931960.0,1380.3954802259886
2022,Q2,Tamil Nadu,Madurai District,1698,2180677.0,1284.2620730270908
2022,Q2,Tamil Nadu,Krishnagiri District,1589,2378328.0,1496.745122718691
2022,Q2,Tamil Nadu,Salem District,1359,1934101.0,1423.1795437821927
2022,Q2,Tamil Nadu,Erode District,1095,1709224.0,1560.9351598173516
2022,Q3,Tamil Nadu,Chennai District,12059,12069618.0,1000.8805041877436
2022,Q3,Tamil Nadu,Thiruvallur District,7766,8767762.0,1128.9933041462787
2022,Q3,Tamil Nadu,Coimbatore District,6704,8554497.0,1276.0287887828163
2022,Q3,Tamil Nadu,Chengalpattu District,6535,7905304.0,1209.6869166029073
2022,Q3,Tamil Nadu,Kancheepuram District,4007,4599265.0,1147.8075867232344
2022,Q3,Tamil Nadu,Tiruppur District,3159,4086616.0,1293.6422918645142
2022,Q3,Tamil Nadu,Madurai District,2580,3145380.0,1219.139534883721
2022,Q3,Tamil Nadu,Salem District,2209,2747178.0,1243.6296966953373
2022,Q3,Tamil Nadu,Krishnagiri District,2049,2783886.0,1358.6559297218155
2022,Q3,Tamil Nadu,Erode District,1604,2050237.0,1278.2026184538654
2022,Q4,Tamil Nadu,Chennai District,21588,21184965.0,981.3306003335186
2022,Q4,Tamil Nadu,Thiruvallur District,14602,15650997.0,1071.8392685933434
2022,Q4,Tamil Nadu,Coimbatore District,12780,15595276.0,1220.2876369327073
2022,Q4,Tamil Nadu,Chengalpattu District,12532,14457953.0,1153.6828120012767
2022,Q4,Tamil Nadu,Tiruppur District,8141,9483703.0,1164.930966711706
2022,Q4,Tamil Nadu,Kancheepuram District,7909,8581184.0,1084.9897585029712
2022,Q4,Tamil Nadu,Madurai District,5446,6050332.0,1110.9680499449137
2022,Q4,Tamil Nadu,Salem District,3949,4750490.0,1202.960243099519
2022,Q4,Tamil Nadu,Tiruchirappalli District,3089,3688816.0,1194.1780511492393
2022,Q4,Tamil Nadu,Krishnagiri District,3025,3993729.0,1320.2409917355371
2023,Q1,Tamil Nadu,Chennai District,20140,20511279.0,1018.4349056603774
2023,Q1,Tamil Nadu,Thiruvallur District,11786,13822733.0,1172.8095197692178
2023,Q1,Tamil Nadu,Chengalpattu District,10889,13219385.0,1214.0127651758655
2023,Q1,Tamil Nadu,Coimbatore District,8237,11516151.0,1398.1001578244507
2023,Q1,Tamil Nadu,Kancheepuram District,6509,7876962.0,1210.1646950376403
2023,Q1,Tamil Nadu,Tiruppur District,4156,5722551.0,1376.937199230029
2023,Q1,Tamil Nadu,Madurai District,3374,4231159.0,1254.0483106105512
2023,Q1,Tamil Nadu,Salem District,2276,3567805.0,1567.5768892794376
2023,Q1,Tamil Nadu,Krishnagiri District,2241,3438813.0,1534.4993306559572
2023,Q1,Tamil Nadu,Tiruchirappalli District,1856,2656812.0,1431.4719827586207
2023,Q2,Tamil Nadu,Chennai District,15678,16453783.0,1049.4822681464473
2023,Q2,Tamil Nadu,Thiruvallur District,10840,12569262.0,1159.5260147601475
2023,Q2,Tamil Nadu,Chengalpattu District,9446,12053100.0,1276.0004234596654
2023,Q2,Tamil Nadu,Coimbatore District,7642,11108776.0,1453.6477361947134
2023,Q2,Tamil Nadu,Kancheepuram District,5617,6741272.0,1200.1552430122842
2023,Q2,Tamil Nadu,Tiruppur District,3632,5133652.0,1413.4504405286343
2023,Q2,Tamil Nadu,Madurai District,2807,3493908.0,1244.7125044531529
2023,Q2,Tamil Nadu,Krishnagiri District,2245,3368129.0,1500.2801781737194
2023,Q2,Tamil Nadu,Salem District,2159,3040483.0,1408.2830013895323
2023,Q2,Tamil Nadu,Tiruchirappalli District,1715,2570522.0,1498.8466472303207
2023,Q3,Tamil Nadu,Chennai District,17189,16904783.0,983.4651812205481
2023,Q3,Tamil Nadu,Thiruvallur District,11243,13346229.0,1187.0700880547897
2023,Q3,Tamil Nadu,Chengalpattu District,10034,12400195.0,1235.8177197528403
2023,Q3,Tamil Nadu,Coimbatore District,9191,12345880.0,1343.2575345446633
2023,Q3,Tamil Nadu,Kancheepuram District,6210,7517191.0,1210.4977455716587
2023,Q3,Tamil Nadu,Tiruppur District,4011,5538630.0,1380.860134629768
2023,Q3,Tamil Nadu,Madurai District,3482,3880637.0,1114.4850660539919
2023,Q3,Tamil Nadu,Salem District,2839,3721101.0,1310.7083480098627
2023,Q3,Tamil Nadu,Krishnagiri District,2762,3917713.0,1418.4333816075307
2023,Q3,Tamil Nadu,Tiruchirappalli District,2159,2940470.0,1361.959240389069
2023,Q4,Tamil Nadu,Chennai District,18144,19953865.0,1099.7500551146384
2023,Q4,Tamil Nadu,Thiruvallur District,12314,14959202.0,1214.8125710573331
2023,Q4,Tamil Nadu,Coimbatore District,11552,16411541.0,1420.6666378116342
2023,Q4,Tamil Nadu,Chengalpattu District,11085,14820002.0,1336.94199368516
2023,Q4,Tamil Nadu,Kancheepuram District,6875,8403688.0,1222.354618181818
2023,Q4,Tamil Nadu,Tiruppur District,5883,8071753.0,1372.0470848206696
2023,Q4,Tamil Nadu,Madurai District,4414,5508470.0,1247.954236520163
2023,Q4,Tamil Nadu,Salem District,3180,4420307.0,1390.033647798742
2023,Q4,Tamil Nadu,Krishnagiri District,3172,4852330.0,1529.7383354350568
2023,Q4,Tamil Nadu,Tiruchirappalli District,2475,3470880.0,1402.3757575757577
2020,Q2,Telangana,Hyderabad District,4783,805518.0,168.4127116872256
2020,Q2,Telangana,Rangareddy District,4495,778492.0,173.19065628476085
2020,Q2,Telangana,Medchal Malkajgiri District,4150,711890.0,171.53975903614457
2020,Q2,Telangana,Warangal Urban District,786,147920.0,188.19338422391857
2020,Q2,Telangana,Sangareddy District,712,134962.0,189.55337078651687
2020,Q2,Telangana,Karimnagar District,410,78638.0,191.8
2020,Q2,Telangana,Nizamabad District,379,73253.0,193.27968337730871
2020,Q2,Telangana,Nalgonda District,335,71500.0,213.43283582089552
2020,Q2,Telangana,Khammam District,334,68883.0,206.23652694610777
2020,Q2,Telangana,Mancherial District,220,42506.0,193.20909090909092
2020,Q3,Telangana,Rangareddy District,6340,1509162.0,238.03817034700316
2020,Q3,Telangana,Hyderabad District,6331,1397580.0,220.7518559469278
2020,Q3,Telangana,Medchal Malkajgiri District,5929,1415970.0,238.82104908078935
2020,Q3,Telangana,Warangal Urban District,1612,385281.0,239.00806451612902
2020,Q3,Telangana,Sangareddy District,1442,363881.0,252.34466019417476
2020,Q3,Telangana,Khammam District,1226,317612.0,259.0636215334421
2020,Q3,Telangana,Karimnagar District,1157,313760.0,271.18409680207435
2020,Q3,Telangana,Nalgonda District,1035,269617.0,260.49951690821257
2020,Q3,Telangana,Nizamabad District,857,243682.0,284.34305717619606
2020,Q3,Telangana,Bhadradri Kothagudem District,816,217549.0,266.6041666666667
2020,Q4,Telangana,Hyderabad District,3682,1892565.0,514.0046170559478
2020,Q4,Telangana,Rangareddy District,3486,2124943.0,609.5648307515777
2020,Q4,Telangana,Medchal Malkajgiri District,3298,2034226.0,616.805942995755
2020,Q4,Telangana,Warangal Urban District,1030,522488.0,507.2699029126214
2020,Q4,Telangana,Nalgonda District,834,464673.0,557.1618705035971
2020,Q4,Telangana,Khammam District,814,441541.0,542.4336609336609
2020,Q4,Telangana,Sangareddy District,797,507751.0,637.0777917189461
2020,Q4,Telangana,Karimnagar District,649,307932.0,474.47149460708783
2020,Q4,Telangana,Bhadradri Kothagudem District,597,290516.0,486.62646566164153
2020,Q4,Telangana,Mancherial District,515,274989.0,533.9592233009708
2021,Q1,Telangana,Hyderabad District,5067,2446647.0,482.8590882178804
2021,Q1,Telangana,Rangareddy District,4821,2864273.0,594.124248081311
2021,Q1,Telangana,Medchal Malkajgiri District,4375,2393448.0,547.0738285714285
2021,Q1,Telangana,Warangal Urban District,1333,701830.0,526.5041260315079
2021,Q1,Telangana,Sangareddy District,1250,790111.0,632.0888
2021,Q1,Telangana,Nalgonda District,1034,573172.0,554.3249516441006
2021,Q1,Telangana,Karimnagar District,960,472977.0,492.684375
2021,Q1,Telangana,Khammam District,906,460358.0,508.121412803532
2021,Q1,Telangana,Nizamabad District,749,330191.0,440.84245660881174
2021,Q1,Telangana,Bhadradri Kothagudem District,685,366242.0,534.6598540145985
2021,Q2,Telangana,Rangareddy District,5618,4515303.0,803.7207191171235
2021,Q2,Telangana,Hyderabad District,5616,3945773.0,702.5949074074074
2021,Q2,Telangana,Medchal Malkajgiri District,5094,3743459.0,734.8761287789556
2021,Q2,Telangana,Warangal Urban District,1267,944761.0,745.6677190213102
2021,Q2,Telangana,Sangareddy District,1264,979882.0,775.2231012658228
2021,Q2,Telangana,Khammam District,946,566839.0,599.1955602536998
2021,Q2,Telangana,Nalgonda District,834,548380.0,657.5299760191847
2021,Q2,Telangana,Karimnagar District,786,446639.0,568.2430025445293
2021,Q2,Telangana,Nizamabad District,760,463775.0,610.2302631578947
2021,Q2,Telangana,Bhadradri Kothagudem District,639,529480.0,828.6071987480439
2021,Q3,Telangana,Hyderabad District,5201,3813732.0,733.2689867333205
2021,Q3,Telangana,Rangareddy District,5064,4209112.0,831.1832543443918
2021,Q3,Telangana,Medchal Malkajgiri District,4896,3968450.0,810.5494281045752
2021,Q3,Telangana,Warangal Urban District,1340,967149.0,721.7529850746268
2021,Q3,Telangana,Sangareddy District,1257,1064357.0,846.7438345266507
2021,Q3,Telangana,Nalgonda District,822,627098.0,762.8929440389294
2021,Q3,Telangana,Khammam District,782,536480.0,686.0358056265985
2021,Q3,Telangana,Karimnagar District,760,418556.0,550.7315789473685
2021,Q3,Telangana,Nizamabad District,545,423866.0,777.7357798165137
2021,Q3,Telangana,Mancherial District,539,413727.0,767.582560296846
2021,Q4,Telangana,Hyderabad District,7016,7001072.0,997.872291904219
2021,Q4,Telangana,Rangareddy District,6835,7932450.0,1160.5632772494514
2021,Q4,Telangana,Medchal Malkajgiri District,6553,7341035.0,1120.255608118419
2021,Q4,Telangana,Warangal Urban District,2289,2254395.0,984.8820445609437
2021,Q4,Telangana,Sangareddy District,1219,1921406.0,1576.2149302707137
2021,Q4,Telangana,Khammam District,1054,1159144.0,1099.7571157495256
2021,Q4,Telangana,Karimnagar District,962,970635.0,1008.9760914760915
2021,Q4,Telangana,Bhadradri Kothagudem District,840,953767.0,1135.4369047619048
2021,Q4,Telangana,Mancherial District,814,909975.0,1117.9054054054054
2021,Q4,Telangana,Peddapalle District,666,805934.0,1210.111111111111
2022,Q1,Telangana,Hyderabad District,7434,9813417.0,1320.0722356739307
2022,Q1,Telangana,Medchal Malkajgiri District,7300,10383529.0,1422.4012328767124
2022,Q1,Telangana,Rangareddy District,7261,10851640.0,1494.5103980168021
2022,Q1,Telangana,Warangal Urban District,1844,2603848.0,1412.0650759219088
2022,Q1,Telangana,Sangareddy District,1654,2731166.0,1651.249093107618
2022,Q1,Telangana,Karimnagar District,949,1122703.0,1183.0379346680716
2022,Q1,Telangana,Nalgonda District,902,1364965.0,1513.2649667405765
2022,Q1,Telangana,Khammam District,861,1319040.0,1531.98606271777
2022,Q1,Telangana,Mancherial District,860,1294290.0,1504.9883720930231
2022,Q1,Telangana,Bhadradri Kothagudem District,809,1305086.0,1613.2088998763907
2022,Q2,Telangana,Rangareddy District,10065,13653367.0,1356.5193243914555
2022,Q2,Telangana,Hyderabad District,9542,11365866.0,1191.1408509746384
2022,Q2,Telangana,Medchal Malkajgiri District,8919,11248856.0,1261.223904025115
2022,Q2,Telangana,Sangareddy District,2309,2962591.0,1283.0623646600259
2022,Q2,Telangana,Warangal Urban District,2042,2140645.0,1048.3080313418218
2022,Q2,Telangana,Karimnagar District,1191,1432900.0,1203.1066330814442
2022,Q2,Telangana,Nalgonda District,1156,1581874.0,1368.403114186851
2022,Q2,Telangana,Bhadradri Kothagudem District,1097,1306578.0,1191.0464904284413
2022,Q2,Telangana,Khammam District,1030,1255370.0,1218.8058252427184
2022,Q2,Telangana,Mancherial District,774,1007355.0,1301.4922480620155
2022,Q3,Telangana,Rangareddy District,11801,15523643.0,1315.451487162105
2022,Q3,Telangana,Hyderabad District,10560,12374531.0,1171.8305871212121
2022,Q3,Telangana,Medchal Malkajgiri District,10158,12806190.0,1260.6999409332545
2022,Q3,Telangana,Sangareddy District,2789,3682903.0,1320.510218716386
2022,Q3,Telangana,Warangal Urban District,2301,2550693.0,1108.5149934810952
2022,Q3,Telangana,Nalgonda District,1410,1593165.0,1129.904255319149
2022,Q3,Telangana,Bhadradri Kothagudem District,1180,1626914.0,1378.7406779661017
2022,Q3,Telangana,Khammam District,1096,1388763.0,1267.1195255474452
2022,Q3,Telangana,Karimnagar District,1050,1412025.0,1344.7857142857142
2022,Q3,Telangana,Peddapalle District,897,1031748.0,1150.2207357859531
2022,Q4,Telangana,Rangareddy District,15005,21565381.0,1437.2129956681106
2022,Q4,Telangana,Medchal Malkajgiri District,12852,17986714.0,1399.526455026455
2022,Q4,Telangana,Hyderabad District,12819,15945642.0,1243.9068570091272
2022,Q4,Telangana,Sangareddy District,3439,4978596.0,1447.687118348357
2022,Q4,Telangana,Warangal Urban District,3013,3748304.0,1244.0438101559907
2022,Q4,Telangana,Bhadradri Kothagudem District,1592,2285868.0,1435.8467336683418
2022,Q4,Telangana,Nalgonda District,1431,1845429.0,1289.6079664570232
2022,Q4,Telangana,Peddapalle District,1399,1878146.0,1342.4917798427448
2022,Q4,Telangana,Khammam District,1348,1907848.0,1415.3175074183976
2022,Q4,Telangana,Karimnagar District,1283,1902354.0,1482.7388932190179
2023,Q1,Telangana,Rangareddy District,13622,21152107.0,1552.790118925268
2023,Q1,Telangana,Medchal Malkajgiri District,11454,16935012.0,1478.523834468308
2023,Q1,Telangana,Hyderabad District,10418,14820277.0,1422.5645037435208
2023,Q1,Telangana,Sangareddy District,3015,4745090.0,1573.8275290215588
2023,Q1,Telangana,Warangal Urban District,2312,3203776.0,1385.7162629757786
2023,Q1,Telangana,Nalgonda District,1236,1952099.0,1579.3681229773463
2023,Q1,Telangana,Karimnagar District,1139,1741178.0,1528.6900790166812
2023,Q1,Telangana,Bhadradri Kothagudem District,1128,1801388.0,1596.9751773049645
2023,Q1,Telangana,Khammam District,1092,1715072.0,1570.5787545787546
2023,Q1,Telangana,Peddapalle District,1068,1657846.0,1552.2902621722847
2023,Q2,Telangana,Rangareddy District,13998,20753771.0,1482.6240177168168
2023,Q2,Telangana,Medchal Malkajgiri District,11833,17077694.0,1443.2260627059918
2023,Q2,Telangana,Hyderabad District,10818,14610195.0,1350.544925124792
2023,Q2,Telangana,Sangareddy District,2919,4750595.0,1627.4734498115793
2023,Q2,Telangana,Warangal Urban District,2155,2533869.0,1175.8092807424594
2023,Q2,Telangana,Nalgonda District,1238,1675694.0,1353.5492730210017
2023,Q2,Telangana,Bhadradri Kothagudem District,1151,1627129.0,1413.6655082536925
