Year,Quarter,State,District,Count,Amount,Average Transaction
2021,Q2,Bihar,Samastipur,559,524394.0,938.0930232558139
2021,Q2,Bihar,Saran,550,605534.0,1100.9709090909091
2021,Q2,Bihar,Purbi Champaran,509,475116.0,933.4302554027505
2021,Q2,Bihar,Begusarai,480,456120.0,950.25
2021,Q2,Bihar,Bhagalpur,475,428330.0,901.7473684210527
2021,Q3,Bihar,Patna,4025,3635269.0,903.1724223602484
2021,Q3,Bihar,Muzaffarpur,1031,999940.0,969.8739088263821
2021,Q3,Bihar,Vaishali,796,871661.0,1095.0515075376884
2021,Q3,Bihar,Begusarai,780,770780.0,988.1794871794872
2021,Q3,Bihar,Samastipur,735,806958.0,1097.9020408163265
2021,Q3,Bihar,Gaya,660,613726.0,929.8878787878788
2021,Q3,Bihar,Saran,640,671368.0,1049.0125
2021,Q3,Bihar,Darbhanga,606,630720.0,1040.7920792079208
2021,Q3,Bihar,Bhagalpur,603,673714.0,1117.2703150912107
2021,Q3,Bihar,Purbi Champaran,561,606304.0,1080.7557932263815
2021,Q4,Bihar,Patna,5114,5291931.0,1034.7929213922566
2021,Q4,Bihar,Muzaffarpur,1372,1563252.0,1139.396501457726
2021,Q4,Bihar,Vaishali,1036,1200374.0,1158.662162162162
2021,Q4,Bihar,Saran,880,1231657.0,1399.6102272727273
2021,Q4,Bihar,Samastipur,836,1098032.0,1313.4354066985645
2021,Q4,Bihar,Bhagalpur,818,990253.0,1210.578239608802
2021,Q4,Bihar,Gaya,801,890348.0,1111.54556803995
2021,Q4,Bihar,Darbhanga,793,870539.0,1097.7793190416141
2021,Q4,Bihar,Begusarai,719,859763.0,1195.7760778859526
2021,Q4,Bihar,Purbi Champaran,667,874730.0,1311.43928035982
2022,Q1,Bihar,Patna,4444,5436425.0,1223.3179567956795
2022,Q1,Bihar,Muzaffarpur,1211,1664652.0,1374.6094137076796
2022,Q1,Bihar,Vaishali,900,1300490.0,1444.9888888888888
2022,Q1,Bihar,Samastipur,846,1134330.0,1340.8156028368794
2022,Q1,Bihar,Bhagalpur,790,1009817.0,1278.2493670886076
2022,Q1,Bihar,Darbhanga,716,958014.0,1338.008379888268
2022,Q1,Bihar,Gaya,710,986298.0,1389.1521126760563
2022,Q1,Bihar,Saran,698,1079022.0,1545.8767908309455
2022,Q1,Bihar,Begusarai,665,982309.0,1477.1563909774436
2022,Q1,Bihar,Munger,652,604211.0,926.7039877300614
2022,Q2,Bihar,Patna,4980,5796863.0,1164.0287148594377
2022,Q2,Bihar,Muzaffarpur,1312,1527583.0,1164.3163109756097
2022,Q2,Bihar,Vaishali,1030,1332752.0,1293.9339805825243
2022,Q2,Bihar,Munger,869,685212.0,788.506329113924
2022,Q2,Bihar,Samastipur,866,1140296.0,1316.7390300230948
2022,Q2,Bihar,Saran,831,1134410.0,1365.1143200962695
2022,Q2,Bihar,Darbhanga,823,901618.0,1095.5261239368165
2022,Q2,Bihar,Bhagalpur,806,1158286.0,1437.0794044665013
2022,Q2,Bihar,Gaya,781,1127943.0,1444.2291933418694
2022,Q2,Bihar,Begusarai,734,980380.0,1335.6675749318802
2022,Q3,Bihar,Patna,6711,7663832.0,1141.980628818358
2022,Q3,Bihar,Muzaffarpur,1848,2047804.0,1108.1190476190477
2022,Q3,Bihar,Vaishali,1495,1738699.0,1163.009364548495
2022,Q3,Bihar,Gaya,1052,1275154.0,1212.1235741444866
2022,Q3,Bihar,Samastipur,1037,1446763.0,1395.1427193828351
2022,Q3,Bihar,Bhagalpur,1030,1287137.0,1249.647572815534
2022,Q3,Bihar,Saran,1013,1475793.0,1456.8538993089833
2022,Q3,Bihar,Begusarai,1010,1185869.0,1174.1277227722771
2022,Q3,Bihar,Darbhanga,978,1175895.0,1202.346625766871
2022,Q3,Bihar,Nalanda,802,1007554.0,1256.3017456359103
2022,Q4,Bihar,Patna,7741,8886520.0,1147.9808810231236
2022,Q4,Bihar,Muzaffarpur,2305,2622512.0,1137.7492407809111
2022,Q4,Bihar,Vaishali,1553,1950312.0,1255.835157759176
2022,Q4,Bihar,Samastipur,1371,1741058.0,1269.9183078045223
2022,Q4,Bihar,Bhagalpur,1277,1839829.0,1440.7431480031323
2022,Q4,Bihar,Saran,1260,1760294.0,1397.0587301587302
2022,Q4,Bihar,Darbhanga,1183,1530684.0,1293.9002535925613
2022,Q4,Bihar,Gaya,1156,1515312.0,1310.8235294117646
2022,Q4,Bihar,Begusarai,1065,1313395.0,1233.2347417840376
2022,Q4,Bihar,Nalanda,944,1190812.0,1261.4533898305085
2023,Q1,Bihar,Patna,6401,7935610.0,1239.745352288705
2023,Q1,Bihar,Muzaffarpur,1775,2423353.0,1365.2692957746478
2023,Q1,Bihar,Vaishali,1280,1787246.0,1396.2859375
2023,Q1,Bihar,Samastipur,1034,1410643.0,1364.2582205029014
2023,Q1,Bihar,Bhagalpur,1004,1450332.0,1444.5537848605577
2023,Q1,Bihar,Begusarai,981,1487117.0,1515.9194699286443
2023,Q1,Bihar,Saran,934,1574069.0,1685.2987152034261
2023,Q1,Bihar,Gaya,895,1335109.0,1491.7418994413408
2023,Q1,Bihar,Darbhanga,881,1157743.0,1314.1237230419977
2023,Q1,Bihar,Madhubani,811,1255509.0,1548.0998766954378
2023,Q2,Bihar,Patna,7312,9370034.0,1281.4597921225384
2023,Q2,Bihar,Muzaffarpur,2490,2986441.0,1199.3738955823294
2023,Q2,Bihar,Vaishali,1300,1679995.0,1292.303846153846
2023,Q2,Bihar,Saran,1273,1702530.0,1337.4155538098978
2023,Q2,Bihar,Samastipur,1088,1604418.0,1474.6488970588234
2023,Q2,Bihar,Bhagalpur,999,1448813.0,1450.2632632632633
2023,Q2,Bihar,Begusarai,966,1389526.0,1438.4327122153209
2023,Q2,Bihar,Darbhanga,929,1257052.0,1353.123789020452
2023,Q2,Bihar,Gaya,918,1313271.0,1430.578431372549
2023,Q2,Bihar,Madhubani,838,1209798.0,1443.673031026253
2023,Q3,Bihar,Patna,10764,12203806.0,1133.7612411742846
2023,Q3,Bihar,Muzaffarpur,2243,2653412.0,1182.974587605885
2023,Q3,Bihar,Vaishali,1795,2299571.0,1281.0980501392758
2023,Q3,Bihar,Begusarai,1431,1674507.0,1170.1656184486374
2023,Q3,Bihar,Saran,1328,1885167.0,1419.5534638554218
2023,Q3,Bihar,Bhagalpur,1261,1763671.0,1398.6288659793815
2023,Q3,Bihar,Gaya,1231,1481362.0,1203.3809910641755
2023,Q3,Bihar,Samastipur,1151,1505350.0,1307.8627280625542
2023,Q3,Bihar,Purnia,1062,1373810.0,1293.6064030131827
2023,Q3,Bihar,Darbhanga,973,1187853.0,1220.815005138746
2023,Q4,Bihar,Patna,9152,12139703.0,1326.453562062937
2023,Q4,Bihar,Muzaffarpur,2640,3487730.0,1321.1098484848485
2023,Q4,Bihar,Vaishali,2076,2700720.0,1300.9248554913295
2023,Q4,Bihar,Bhagalpur,1712,2382914.0,1391.8890186915887
2023,Q4,Bihar,Samastipur,1650,2083069.0,1262.4660606060606
2023,Q4,Bihar,Begusarai,1515,1920706.0,1267.7927392739273
2023,Q4,Bihar,Saran,1474,2082626.0,1412.9077340569877
2023,Q4,Bihar,Gaya,1459,2063105.0,1414.0541466758054
2023,Q4,Bihar,Darbhanga,1385,1986204.0,1434.082310469314
2023,Q4,Bihar,Madhubani,1261,1853704.0,1470.0269627279936
2020,Q2,Chandigarh,Chandigarh,149,29537.0,198.23489932885906
2020,Q3,Chandigarh,Chandigarh,264,70969.0,268.8219696969697
2020,Q4,Chandigarh,Chandigarh,200,153341.0,766.705
2021,Q1,Chandigarh,Chandigarh,338,238576.0,705.8461538461538
2021,Q2,Chandigarh,Chandigarh,378,310943.0,822.6005291005291
2021,Q3,Chandigarh,Chandigarh,494,469634.0,950.6761133603239
2021,Q4,Chandigarh,Chandigarh,710,835813.0,1177.2014084507043
2022,Q1,Chandigarh,Chandigarh,792,1150932.0,1453.1969696969697
2022,Q2,Chandigarh,Chandigarh,1330,1874959.0,1409.7436090225565
2022,Q3,Chandigarh,Chandigarh,1533,1998439.0,1303.6131767775603
2022,Q4,Chandigarh,Chandigarh,1403,2024528.0,1442.999287241625
2023,Q1,Chandigarh,Chandigarh,1520,2415574.0,1589.1934210526315
2023,Q2,Chandigarh,Chandigarh,1704,2501107.0,1467.7857981220657
2023,Q3,Chandigarh,Chandigarh,1883,2660630.0,1412.9739776951674
2023,Q4,Chandigarh,Chandigarh,1767,3053934.0,1728.3157894736842
2020,Q2,Chhattisgarh,Raipur,410,81039.0,197.6560975609756
2020,Q2,Chhattisgarh,Durg,172,37102.0,215.7093023255814
2020,Q2,Chhattisgarh,Bilaspur,138,26772.0,194.0
2020,Q2,Chhattisgarh,Raigarh,101,19804.0,196.07920792079207
2020,Q2,Chhattisgarh,Janjgir Champa,97,19462.0,200.63917525773195
2020,Q2,Chhattisgarh,Surguja,77,14582.0,189.37662337662337
2020,Q2,Chhattisgarh,Korba,64,13184.0,206.0
2020,Q2,Chhattisgarh,Rajnandgaon,56,11803.0,210.76785714285714
2020,Q2,Chhattisgarh,Mahasamund,28,6903.0,246.53571428571428
2020,Q2,Chhattisgarh,Jashpur,23,4935.0,214.56521739130434
2020,Q3,Chhattisgarh,Raipur,1324,395561.0,298.762084592145
2020,Q3,Chhattisgarh,Durg,639,196453.0,307.4381846635368
2020,Q3,Chhattisgarh,Bilaspur,394,110531.0,280.53553299492387
2020,Q3,Chhattisgarh,Raigarh,347,107510.0,309.8270893371758
2020,Q3,Chhattisgarh,Korba,249,82657.0,331.95582329317267
2020,Q3,Chhattisgarh,Janjgir Champa,247,72077.0,291.80971659919027
2020,Q3,Chhattisgarh,Mahasamund,165,43911.0,266.1272727272727
2020,Q3,Chhattisgarh,Baloda Bazar,137,30918.0,225.67883211678833
2020,Q3,Chhattisgarh,Surguja,135,37853.0,280.3925925925926
2020,Q3,Chhattisgarh,Rajnandgaon,134,38440.0,286.86567164179104
2020,Q4,Chhattisgarh,Raipur,854,518623.0,607.2868852459017
2020,Q4,Chhattisgarh,Durg,393,252505.0,642.5063613231553
2020,Q4,Chhattisgarh,Bilaspur,341,195612.0,573.6422287390029
2020,Q4,Chhattisgarh,Raigarh,253,133432.0,527.399209486166
2020,Q4,Chhattisgarh,Janjgir Champa,250,129700.0,518.8
2020,Q4,Chhattisgarh,Korba,212,154943.0,730.8632075471698
2020,Q4,Chhattisgarh,Rajnandgaon,154,119506.0,776.012987012987
2020,Q4,Chhattisgarh,Baloda Bazar,144,91702.0,636.8194444444445
2020,Q4,Chhattisgarh,Mahasamund,113,51551.0,456.20353982300884
2020,Q4,Chhattisgarh,Kanker,106,72276.0,681.8490566037735
2021,Q1,Chhattisgarh,Raipur,1026,542296.0,528.5536062378168
2021,Q1,Chhattisgarh,Durg,513,326643.0,636.7309941520468
2021,Q1,Chhattisgarh,Bilaspur,464,257938.0,555.9008620689655
2021,Q1,Chhattisgarh,Raigarh,298,139430.0,467.8859060402685
2021,Q1,Chhattisgarh,Janjgir Champa,297,193584.0,651.7979797979798
2021,Q1,Chhattisgarh,Korba,244,151755.0,621.9467213114754
2021,Q1,Chhattisgarh,Rajnandgaon,185,105281.0,569.0864864864865
2021,Q1,Chhattisgarh,Baloda Bazar,173,82107.0,474.60693641618496
2021,Q1,Chhattisgarh,Mahasamund,143,49330.0,344.965034965035
2021,Q1,Chhattisgarh,Surguja,138,103150.0,747.463768115942
2021,Q2,Chhattisgarh,Raipur,1208,819324.0,678.2483443708609
2021,Q2,Chhattisgarh,Durg,534,404367.0,757.2415730337078
2021,Q2,Chhattisgarh,Bilaspur,422,372335.0,882.3104265402843
2021,Q2,Chhattisgarh,Raigarh,413,273255.0,661.6343825665859
2021,Q2,Chhattisgarh,Korba,338,204745.0,605.7544378698225
2021,Q2,Chhattisgarh,Janjgir Champa,275,218849.0,795.8145454545455
2021,Q2,Chhattisgarh,Rajnandgaon,263,171631.0,652.5893536121673
2021,Q2,Chhattisgarh,Bastar,144,109459.0,760.1319444444445
2021,Q2,Chhattisgarh,Mahasamund,144,87736.0,609.2777777777778
2021,Q2,Chhattisgarh,Baloda Bazar,143,107641.0,752.7342657342657
2021,Q3,Chhattisgarh,Raipur,1145,798270.0,697.17903930131
2021,Q3,Chhattisgarh,Durg,564,457493.0,811.1578014184397
2021,Q3,Chhattisgarh,Bilaspur,385,289752.0,752.6025974025974
2021,Q3,Chhattisgarh,Korba,281,237893.0,846.5943060498221
2021,Q3,Chhattisgarh,Raigarh,265,178817.0,674.7811320754716
2021,Q3,Chhattisgarh,Janjgir Champa,229,152293.0,665.0349344978166
2021,Q3,Chhattisgarh,Rajnandgaon,212,165704.0,781.622641509434
2021,Q3,Chhattisgarh,Baloda Bazar,155,113239.0,730.5741935483871
2021,Q3,Chhattisgarh,Mahasamund,146,80923.0,554.2671232876712
2021,Q3,Chhattisgarh,Bastar,134,129106.0,963.4776119402985
2021,Q4,Chhattisgarh,Raipur,1504,1759887.0,1170.1376329787233
2021,Q4,Chhattisgarh,Durg,857,1120413.0,1307.3663943990666
2021,Q4,Chhattisgarh,Bilaspur,510,802349.0,1573.2333333333333
2021,Q4,Chhattisgarh,Korba,389,532770.0,1369.5886889460155
2021,Q4,Chhattisgarh,Janjgir Champa,266,334273.0,1256.6654135338347
2021,Q4,Chhattisgarh,Raigarh,230,349708.0,1520.4695652173914
2021,Q4,Chhattisgarh,Surguja,210,297790.0,1418.047619047619
2021,Q4,Chhattisgarh,Bastar,183,266874.0,1458.327868852459
2021,Q4,Chhattisgarh,Mahasamund,165,179042.0,1085.1030303030302
2021,Q4,Chhattisgarh,Kanker,161,220818.0,1371.5403726708075
2022,Q1,Chhattisgarh,Raipur,1650,2255466.0,1366.949090909091
2022,Q1,Chhattisgarh,Durg,879,1239930.0,1410.6143344709897
2022,Q1,Chhattisgarh,Bilaspur,610,961852.0,1576.806557377049
2022,Q1,Chhattisgarh,Korba,402,675060.0,1679.2537313432836
2022,Q1,Chhattisgarh,Raigarh,311,477426.0,1535.1318327974277
2022,Q1,Chhattisgarh,Janjgir Champa,302,488142.0,1616.364238410596
2022,Q1,Chhattisgarh,Surguja,225,347658.0,1545.1466666666668
2022,Q1,Chhattisgarh,Rajnandgaon,207,330899.0,1598.5458937198068
2022,Q1,Chhattisgarh,Kanker,201,301862.0,1501.8009950248756
2022,Q1,Chhattisgarh,Baloda Bazar,185,345262.0,1866.281081081081
